CaseMasterID,PersonID,profile
8138,1195,oneoff
8139,10083,oneoff
8140,3419,oneoff
8141,6068,oneoff
8142,1679,oneoff
8143,481,oneoff
8144,3010,oneoff
8145,557,oneoff
8146,5507,repeat
8147,4836,oneoff
8148,3685,oneoff
8149,8396,repeat
8150,2891,oneoff
8151,3592,repeat
8152,3812,oneoff
8153,371,oneoff
8154,2217,oneoff
8155,3388,oneoff
8156,9510,oneoff
8157,8613,oneoff
8158,7841,oneoff
8159,8915,oneoff
8160,982,oneoff
8161,9683,oneoff
8162,7481,oneoff
8163,7009,oneoff
8164,11866,oneoff
8165,6975,oneoff
8166,11485,oneoff
8167,8145,repeat
8168,11688,oneoff
8169,884,oneoff
8170,4411,oneoff
8171,7160,oneoff
8172,8848,repeat
8173,6821,oneoff
8174,5606,oneoff
8175,7573,oneoff
8176,655,oneoff
8177,9505,oneoff
8178,10579,oneoff
8179,10019,oneoff
8180,791,oneoff
8181,7645,oneoff
8182,1573,repeat
8183,10135,oneoff
8184,2408,oneoff
8185,5049,oneoff
8186,3604,oneoff
8187,7638,oneoff
8188,3882,repeat
8189,11063,ring
8189,8704,ring
8189,4286,ring
8190,8883,oneoff
8191,9218,oneoff
8192,2744,oneoff
8193,10276,oneoff
8194,757,oneoff
8195,3113,repeat
8196,1580,oneoff
8197,9944,repeat
8198,7161,repeat
8199,4671,oneoff
8200,7326,oneoff
8201,10733,oneoff
8202,892,oneoff
8203,6900,oneoff
8204,5786,oneoff
8205,769,oneoff
8206,11576,oneoff
8207,3821,oneoff
8208,2337,oneoff
8209,1356,oneoff
8210,487,oneoff
8211,2789,oneoff
8212,3164,oneoff
8213,4331,oneoff
8214,4610,oneoff
8215,5980,oneoff
8216,4279,oneoff
8217,9944,repeat
8218,2661,oneoff
8219,1501,oneoff
8220,386,oneoff
8221,1719,oneoff
8222,7942,oneoff
8223,10098,oneoff
8224,11201,repeat
8225,70,oneoff
8226,7000,oneoff
8227,8067,oneoff
8228,9103,oneoff
8229,818,oneoff
8230,7169,oneoff
8231,6033,oneoff
8232,2042,oneoff
8233,1348,oneoff
8234,5519,oneoff
8235,7275,oneoff
8236,5886,oneoff
8237,9628,oneoff
8238,8800,oneoff
8239,11536,oneoff
8240,755,oneoff
8241,6488,repeat
8242,182,oneoff
8243,235,oneoff
8244,10988,oneoff
8245,9118,oneoff
8246,4679,oneoff
8247,2682,oneoff
8248,9985,oneoff
8249,10437,oneoff
8250,4732,oneoff
8251,5349,oneoff
8252,607,oneoff
8253,8785,repeat
8254,9830,oneoff
8255,8688,oneoff
8256,10535,oneoff
8257,6724,oneoff
8258,10858,oneoff
8259,4056,oneoff
8260,1601,oneoff
8261,315,oneoff
8262,4957,oneoff
8263,445,oneoff
8264,179,oneoff
8265,8898,oneoff
8266,7720,oneoff
8267,3335,oneoff
8268,3231,repeat
8269,3313,oneoff
8270,962,oneoff
8271,7104,oneoff
8272,10802,oneoff
8273,7256,repeat
8274,7136,oneoff
8275,7686,repeat
8276,4286,ring
8276,8905,ring
8277,9761,oneoff
8278,10658,oneoff
8279,1328,oneoff
8280,3462,oneoff
8281,2947,oneoff
8282,7931,oneoff
8283,5356,repeat
8284,5036,oneoff
8285,10170,oneoff
8286,8808,oneoff
8287,11560,oneoff
8288,3563,oneoff
8289,5385,oneoff
8290,1390,oneoff
8291,8704,ring
8291,3652,ring
8291,4286,ring
8292,5369,oneoff
8293,2724,oneoff
8294,10267,oneoff
8295,1677,repeat
8296,10628,oneoff
8297,11543,oneoff
8298,3747,oneoff
8299,11159,repeat
8300,3016,oneoff
8301,3089,oneoff
8302,11634,ring
8302,1165,ring
8302,6151,ring
8303,6947,oneoff
8304,5826,repeat
8305,6974,oneoff
8306,2695,oneoff
8307,3100,oneoff
8308,3090,oneoff
8309,4481,oneoff
8310,5742,oneoff
8311,257,oneoff
8312,2037,repeat
8313,336,oneoff
8314,11960,oneoff
8315,2896,oneoff
8316,1334,repeat
8317,3116,oneoff
8318,1449,oneoff
8319,3482,oneoff
8320,7156,oneoff
8321,670,oneoff
8322,3149,repeat
8323,8167,repeat
8324,777,oneoff
8325,9916,oneoff
8326,5988,repeat
8327,310,repeat
8328,6576,oneoff
8329,4616,oneoff
8330,5141,oneoff
8331,258,oneoff
8332,6162,oneoff
8333,6710,oneoff
8334,5621,oneoff
8335,8709,oneoff
8336,4217,oneoff
8337,10581,oneoff
8338,11495,oneoff
8339,5252,oneoff
8340,1270,oneoff
8341,8744,oneoff
8342,11924,oneoff
8343,1544,oneoff
8344,5094,oneoff
8345,8480,repeat
8346,2565,oneoff
8347,5760,oneoff
8348,2743,oneoff
8349,9031,oneoff
8350,10784,repeat
8351,5809,oneoff
8352,7205,oneoff
8353,4261,oneoff
8354,4821,oneoff
8355,598,repeat
8356,11498,oneoff
8357,2618,repeat
8358,11255,oneoff
8359,10705,oneoff
8360,5563,oneoff
8361,2766,repeat
8362,10287,repeat
8363,2629,oneoff
8364,10582,oneoff
8365,3068,oneoff
8366,8609,oneoff
8367,8238,oneoff
8368,4483,oneoff
8369,3464,oneoff
8370,11697,oneoff
8371,200,oneoff
8372,9745,oneoff
8373,896,oneoff
8374,10465,oneoff
8375,7915,oneoff
8376,9992,oneoff
8377,10355,oneoff
8378,11621,oneoff
8379,1693,repeat
8380,2696,oneoff
8381,10933,oneoff
8382,5959,oneoff
8383,5190,oneoff
8384,1229,oneoff
8385,555,oneoff
8386,5356,repeat
8387,8180,oneoff
8388,5453,oneoff
8389,1249,oneoff
8390,3249,oneoff
8391,9695,oneoff
8392,3745,oneoff
8393,6076,oneoff
8394,2501,oneoff
8395,5685,oneoff
8396,3754,oneoff
8397,4379,oneoff
8398,8600,oneoff
8399,2627,oneoff
8400,9487,oneoff
8401,9776,repeat
8402,9440,oneoff
8403,11623,oneoff
8404,1472,repeat
8405,8235,oneoff
8406,8118,repeat
8407,4902,oneoff
8408,6647,oneoff
8409,1475,oneoff
8410,11637,oneoff
8411,7436,oneoff
8412,9911,oneoff
8413,1359,oneoff
8414,4094,oneoff
8415,8974,oneoff
8416,5989,oneoff
8417,10347,oneoff
8418,6899,oneoff
8419,4780,repeat
8420,10914,oneoff
8421,9107,oneoff
8422,5202,oneoff
8423,443,oneoff
8424,11880,oneoff
8425,2792,oneoff
8426,9639,oneoff
8427,5063,oneoff
8428,7536,repeat
8429,5014,oneoff
8430,5952,oneoff
8431,11742,oneoff
8432,8011,oneoff
8433,7768,oneoff
8434,9707,oneoff
8435,4764,oneoff
8436,5386,oneoff
8437,1197,oneoff
8438,5022,oneoff
8439,442,oneoff
8440,853,oneoff
8441,2299,oneoff
8442,2316,oneoff
8443,7673,oneoff
8444,3720,oneoff
8445,6027,oneoff
8446,3906,oneoff
8447,2196,repeat
8448,250,oneoff
8449,8633,repeat
8450,2484,oneoff
8451,7226,oneoff
8452,5159,repeat
8453,7978,oneoff
8454,6395,oneoff
8455,3519,oneoff
8456,10938,oneoff
8457,1095,oneoff
8458,4115,oneoff
8459,4195,repeat
8460,3890,oneoff
8461,3225,oneoff
8462,9326,oneoff
8463,4680,oneoff
8464,8106,oneoff
8465,723,oneoff
8466,3136,oneoff
8467,771,oneoff
8468,9233,oneoff
8469,1774,repeat
8470,7674,repeat
8471,1361,oneoff
8472,11314,oneoff
8473,4025,oneoff
8474,9627,oneoff
8475,3396,oneoff
8476,8982,oneoff
8477,10553,oneoff
8478,4404,oneoff
8479,10860,oneoff
8480,166,oneoff
8481,8999,oneoff
8482,3129,oneoff
8483,2132,oneoff
8484,4532,oneoff
8485,411,oneoff
8486,422,oneoff
8487,11355,oneoff
8488,4255,oneoff
8489,10510,oneoff
8490,9459,oneoff
8491,9193,repeat
8492,10180,oneoff
8493,7337,repeat
8494,8840,oneoff
8495,5412,repeat
8496,8428,oneoff
8497,590,oneoff
8498,4922,oneoff
8499,1465,repeat
8500,10622,oneoff
8501,2912,repeat
8502,3110,oneoff
8503,4235,oneoff
8504,11395,repeat
8505,4137,oneoff
8506,4428,oneoff
8507,6643,oneoff
8508,6800,oneoff
8509,8784,oneoff
8510,1499,oneoff
8511,5363,oneoff
8512,6604,oneoff
8513,899,oneoff
8514,7761,oneoff
8515,3223,oneoff
8516,86,oneoff
8517,4242,oneoff
8518,1191,oneoff
8519,7934,oneoff
8520,5278,oneoff
8521,7621,oneoff
8522,8704,ring
8522,8905,ring
8523,2583,oneoff
8524,2934,oneoff
8525,11215,oneoff
8526,6370,oneoff
8527,2245,oneoff
8528,9641,repeat
8529,3642,oneoff
8530,455,oneoff
8531,8692,oneoff
8532,5848,oneoff
8533,7362,oneoff
8534,3418,oneoff
8535,265,oneoff
8536,10424,oneoff
8537,8611,oneoff
8538,2320,oneoff
8539,93,oneoff
8540,4323,oneoff
8541,9088,repeat
8542,11304,oneoff
8543,10615,oneoff
8544,1002,oneoff
8545,3525,oneoff
8546,2590,oneoff
8547,710,oneoff
8548,8123,oneoff
8549,8596,oneoff
8550,8167,repeat
8551,11724,oneoff
8552,11616,oneoff
8553,6719,oneoff
8554,5353,oneoff
8555,8116,repeat
8556,310,repeat
8557,4725,oneoff
8558,10196,oneoff
8559,3580,oneoff
8560,4476,oneoff
8561,562,oneoff
8562,11627,oneoff
8563,1200,oneoff
8564,4434,oneoff
8565,1017,oneoff
8566,4170,oneoff
8567,11873,oneoff
8568,4777,repeat
8569,2037,repeat
8570,4028,oneoff
8571,4145,oneoff
8572,381,oneoff
8573,2302,oneoff
8574,5539,repeat
8575,6848,repeat
8576,7174,oneoff
8577,8010,oneoff
8578,10585,oneoff
8579,513,oneoff
8580,3266,oneoff
8581,719,oneoff
8582,3713,oneoff
8583,7081,oneoff
8584,9598,oneoff
8585,7674,repeat
8586,10343,oneoff
8587,10869,oneoff
8588,9154,oneoff
8589,261,oneoff
8590,10009,oneoff
8591,8164,oneoff
8592,4623,oneoff
8593,6674,oneoff
8594,8236,oneoff
8595,11131,oneoff
8596,4805,oneoff
8597,11113,repeat
8598,2562,repeat
8599,9847,repeat
8600,3541,oneoff
8601,5555,oneoff
8602,9139,oneoff
8603,7293,oneoff
8604,2386,oneoff
8605,2039,oneoff
8606,10890,oneoff
8607,10167,oneoff
8608,3285,repeat
8609,11478,oneoff
8610,10178,oneoff
8611,1904,oneoff
8612,6938,oneoff
8613,740,oneoff
8614,797,oneoff
8615,539,oneoff
8616,5212,oneoff
8617,5810,oneoff
8618,11238,oneoff
8619,212,oneoff
8620,10043,oneoff
8621,6439,oneoff
8622,2353,oneoff
8623,3417,oneoff
8624,1992,oneoff
8625,1513,repeat
8626,8851,repeat
8627,10213,repeat
8628,4977,oneoff
8629,6873,oneoff
8630,427,oneoff
8631,7393,oneoff
8632,9832,repeat
8633,7451,oneoff
8634,8358,oneoff
8635,199,repeat
8636,3473,oneoff
8637,7762,ring
8637,9346,ring
8637,638,ring
8638,9984,oneoff
8639,2536,oneoff
8640,6672,oneoff
8641,4047,repeat
8642,1091,oneoff
8643,10297,oneoff
8644,6660,oneoff
8645,5491,oneoff
8646,8357,oneoff
8647,694,oneoff
8648,10304,oneoff
8649,8297,oneoff
8650,11188,oneoff
8651,11692,oneoff
8652,1535,oneoff
8653,9648,repeat
8654,10882,oneoff
8655,9037,repeat
8656,1454,oneoff
8657,10976,oneoff
8658,10627,oneoff
8659,1304,oneoff
8660,11259,oneoff
8661,2491,oneoff
8662,8152,oneoff
8663,11649,oneoff
8664,1047,oneoff
8665,8299,oneoff
8666,8574,oneoff
8667,2294,oneoff
8668,8477,oneoff
8669,2212,repeat
8670,4791,oneoff
8671,10003,oneoff
8672,4151,repeat
8673,3431,oneoff
8674,8567,repeat
8675,412,oneoff
8676,7576,oneoff
8677,3463,oneoff
8678,4864,oneoff
8679,89,oneoff
8680,9143,oneoff
8681,4375,oneoff
8682,5150,oneoff
8683,9204,oneoff
8684,2846,repeat
8685,9963,repeat
8686,9642,oneoff
8687,10412,oneoff
8688,10401,oneoff
8689,9593,oneoff
8690,11680,oneoff
8691,2069,oneoff
8692,120,oneoff
8693,9635,oneoff
8694,3644,oneoff
8695,4238,oneoff
8696,10264,oneoff
8697,8284,repeat
8698,8279,oneoff
8699,11450,oneoff
8700,2512,repeat
8701,4982,oneoff
8702,7925,oneoff
8703,1123,oneoff
8704,4525,oneoff
8705,3509,oneoff
8706,9513,oneoff
8707,4267,oneoff
8708,9586,oneoff
8709,9428,oneoff
8710,2433,oneoff
8711,6077,oneoff
8712,5541,oneoff
8713,7692,oneoff
8714,3996,oneoff
8715,11159,repeat
8716,6638,oneoff
8717,3624,repeat
8718,2155,repeat
8719,3287,oneoff
8720,7257,oneoff
8721,8023,oneoff
8722,9396,oneoff
8723,2833,oneoff
8724,5679,oneoff
8725,11440,ring
8725,7340,ring
8726,2641,oneoff
8727,11548,oneoff
8728,9342,oneoff
8729,7935,oneoff
8730,8745,oneoff
8731,4457,oneoff
8732,1677,repeat
8733,330,repeat
8734,7189,oneoff
8735,10982,oneoff
8736,4553,oneoff
8737,1774,repeat
8738,316,oneoff
8739,6563,oneoff
8740,3200,oneoff
8741,4712,oneoff
8742,6122,oneoff
8743,7953,repeat
8744,5840,oneoff
8745,9736,oneoff
8746,8991,ring
8746,4951,ring
8746,2447,ring
8746,638,ring
8747,5854,oneoff
8748,10139,oneoff
8749,362,oneoff
8750,11249,oneoff
8751,2071,oneoff
8752,10322,oneoff
8753,10090,oneoff
8754,5072,oneoff
8755,66,oneoff
8756,3113,repeat
8757,6646,oneoff
8758,3344,repeat
8759,10583,oneoff
8760,10820,oneoff
8761,6450,oneoff
8762,5891,oneoff
8763,10684,repeat
8764,8988,oneoff
8765,2542,oneoff
8766,1464,repeat
8767,852,oneoff
8768,11256,oneoff
8769,5850,oneoff
8770,6261,oneoff
8771,2095,repeat
8772,3285,repeat
8773,9120,oneoff
8774,10728,repeat
8775,3775,oneoff
8776,9308,oneoff
8777,9925,oneoff
8778,1874,oneoff
8779,7987,repeat
8780,11451,oneoff
8781,7417,oneoff
8782,8650,oneoff
8783,1166,oneoff
8784,9582,oneoff
8785,9841,oneoff
8786,652,oneoff
8787,175,oneoff
8788,6320,repeat
8789,10555,oneoff
8790,6264,repeat
8791,9971,oneoff
8792,8262,oneoff
8793,8691,oneoff
8794,4958,oneoff
8795,2954,oneoff
8796,2215,oneoff
8797,11905,oneoff
8798,4036,oneoff
8799,6334,oneoff
8800,5140,oneoff
8801,11016,oneoff
8802,8446,oneoff
8803,7765,oneoff
8804,11201,repeat
8805,3971,oneoff
8806,9081,oneoff
8807,5360,oneoff
8808,7991,oneoff
8809,7141,oneoff
8810,2821,oneoff
8811,11766,oneoff
8812,2427,oneoff
8813,6160,oneoff
8814,5180,oneoff
8815,5543,oneoff
8816,2750,oneoff
8817,4189,oneoff
8818,9035,oneoff
8819,4631,oneoff
8820,9188,oneoff
8821,6824,oneoff
8822,4607,oneoff
8823,9912,oneoff
8824,1334,repeat
8825,49,oneoff
8826,7684,oneoff
8827,11156,oneoff
8828,11780,oneoff
8829,2899,oneoff
8830,4366,repeat
8831,6347,oneoff
8832,3917,oneoff
8833,849,oneoff
8834,2758,oneoff
8835,377,ring
8835,7471,ring
8836,7515,oneoff
8837,83,oneoff
8838,7885,oneoff
8839,1677,repeat
8840,2111,oneoff
8841,10417,repeat
8842,839,oneoff
8843,11416,oneoff
8844,3828,oneoff
8845,7668,oneoff
8846,7176,oneoff
8847,11404,oneoff
8848,10846,repeat
8849,3621,oneoff
8850,5594,oneoff
8851,3592,repeat
8852,11848,oneoff
8853,2769,oneoff
8854,4024,oneoff
8855,7650,oneoff
8856,7987,repeat
8857,7320,oneoff
8858,2226,oneoff
8859,2714,repeat
8860,1619,oneoff
8861,575,oneoff
8862,4777,repeat
8863,7154,oneoff
8864,638,ring
8864,2447,ring
8864,9346,ring
8864,7762,ring
8865,6554,oneoff
8866,10544,repeat
8867,7449,oneoff
8868,330,repeat
8869,11006,oneoff
8870,5647,repeat
8871,11220,oneoff
8872,5937,oneoff
8873,358,oneoff
8874,1973,oneoff
8875,9986,repeat
8876,7120,oneoff
8877,4826,oneoff
8878,1037,oneoff
8879,11257,oneoff
8880,10859,oneoff
8881,10538,oneoff
8882,6120,oneoff
8883,9889,oneoff
8884,9058,oneoff
8885,9249,oneoff
8886,10231,oneoff
8887,4259,oneoff
8888,7953,repeat
8889,3624,repeat
8890,10527,oneoff
8891,9798,oneoff
8892,10054,oneoff
8893,6773,oneoff
8894,6605,oneoff
8895,4195,repeat
8896,2780,oneoff
8897,11858,oneoff
8898,3015,oneoff
8899,4949,oneoff
8900,6219,oneoff
8901,2813,oneoff
8902,6309,oneoff
8903,6645,oneoff
8904,4322,oneoff
8905,8907,oneoff
8906,3078,oneoff
8907,6487,oneoff
8908,1608,repeat
8909,8434,oneoff
8910,10968,oneoff
8911,4093,oneoff
8912,6049,oneoff
8913,233,oneoff
8914,6851,oneoff
8915,9364,oneoff
8916,8284,repeat
8917,11728,oneoff
8918,2181,oneoff
8919,11228,oneoff
8920,3654,oneoff
8921,3127,oneoff
8922,10787,oneoff
8923,9710,oneoff
8924,3007,repeat
8925,4394,oneoff
8926,3542,oneoff
8927,1025,oneoff
8928,519,repeat
8929,9041,oneoff
8930,10835,oneoff
8931,2356,oneoff
8932,4991,oneoff
8933,4462,oneoff
8934,124,oneoff
8935,5539,repeat
8936,1306,oneoff
8937,9527,oneoff
8938,10946,oneoff
8939,3882,repeat
8940,967,oneoff
8941,5826,repeat
8942,4218,repeat
8943,535,oneoff
8944,8256,oneoff
8945,8189,oneoff
8946,3113,repeat
8947,4585,oneoff
8948,2859,oneoff
8949,10383,oneoff
8950,5281,oneoff
8951,7334,oneoff
8952,3838,oneoff
8953,11845,oneoff
8954,8044,oneoff
8955,3323,oneoff
8956,7256,repeat
8957,2889,oneoff
8958,3349,oneoff
8959,495,oneoff
8960,203,oneoff
8961,2028,oneoff
8962,6139,oneoff
8963,2365,oneoff
8964,10671,oneoff
8965,2126,oneoff
8966,5716,oneoff
8967,616,oneoff
8968,3939,oneoff
8969,9203,oneoff
8970,1445,oneoff
8971,10118,oneoff
8972,5588,oneoff
8973,5622,oneoff
8974,5884,oneoff
8975,4782,oneoff
8976,865,oneoff
8977,2326,oneoff
8978,5506,repeat
8979,3399,oneoff
8980,11971,oneoff
8981,5078,oneoff
8982,3761,oneoff
8983,5976,oneoff
8984,10911,oneoff
8985,1883,oneoff
8986,10427,oneoff
8987,8566,oneoff
8988,3592,repeat
8989,9039,oneoff
8990,6883,oneoff
8991,8432,oneoff
8992,8602,oneoff
8993,4841,oneoff
8994,9275,oneoff
8995,11530,oneoff
8996,3976,oneoff
8997,6848,repeat
8998,8670,oneoff
8999,7846,repeat
9000,10008,oneoff
9001,3041,oneoff
9002,5237,repeat
9003,9872,oneoff
9004,5132,repeat
9005,10032,repeat
9006,9121,oneoff
9007,4367,oneoff
9008,8704,ring
9008,3652,ring
9008,11063,ring
9009,7033,oneoff
9010,9968,oneoff
9011,7265,oneoff
9012,320,oneoff
9013,3478,oneoff
9014,3344,repeat
9015,4431,oneoff
9016,5093,oneoff
9017,5381,oneoff
9018,7873,oneoff
9019,1045,oneoff
9020,2305,oneoff
9021,7366,oneoff
9022,7987,repeat
9023,8484,oneoff
9024,5495,oneoff
9025,7810,oneoff
9026,5507,repeat
9027,10453,repeat
9028,4125,oneoff
9029,11881,oneoff
9030,10589,oneoff
9031,10797,oneoff
9032,9944,repeat
9033,1382,oneoff
9034,1879,oneoff
9035,8565,oneoff
9036,9793,oneoff
9037,4543,oneoff
9038,4986,oneoff
9039,8215,repeat
9040,11777,oneoff
9041,1594,oneoff
9042,1540,oneoff
9043,4165,oneoff
9044,4448,oneoff
9045,11394,oneoff
9046,11227,oneoff
9047,7669,oneoff
9048,4159,oneoff
9049,10339,oneoff
9050,10803,oneoff
9051,1640,oneoff
9052,1349,oneoff
9053,2496,oneoff
9054,5708,oneoff
9055,7346,oneoff
9056,1148,oneoff
9057,5714,oneoff
9058,6913,oneoff
9059,2278,oneoff
9060,3877,oneoff
9061,7858,repeat
9062,8623,repeat
9063,9325,repeat
9064,9419,oneoff
9065,6151,ring
9065,9350,ring
9065,7471,ring
9065,2782,ring
9066,2980,repeat
9067,3697,oneoff
9068,8098,oneoff
9069,11908,oneoff
9070,11401,oneoff
9071,4091,oneoff
9072,10289,oneoff
9073,2602,oneoff
9074,691,oneoff
9075,8980,oneoff
9076,10812,oneoff
9077,7031,oneoff
9078,10679,oneoff
9079,5044,oneoff
9080,2131,oneoff
9081,11772,oneoff
9082,1794,oneoff
9083,1652,oneoff
9084,6009,repeat
9085,8415,oneoff
9086,7083,repeat
9087,8140,oneoff
9088,1637,oneoff
9089,3477,oneoff
9090,5343,oneoff
9091,5143,oneoff
9092,630,oneoff
9093,8458,oneoff
9094,5220,repeat
9095,2164,oneoff
9096,8016,oneoff
9097,11037,oneoff
9098,1520,oneoff
9099,1592,oneoff
9100,9309,oneoff
9101,6488,repeat
9102,1065,oneoff
9103,7039,oneoff
9104,9552,oneoff
9105,10708,oneoff
9106,613,oneoff
9107,10563,repeat
9108,9005,oneoff
9109,102,oneoff
9110,5079,oneoff
9111,9295,oneoff
9112,11064,oneoff
9113,2599,oneoff
9114,2050,oneoff
9115,3149,repeat
9116,5866,repeat
9117,5107,oneoff
9118,772,oneoff
9119,10840,oneoff
9120,6167,oneoff
9121,11773,oneoff
9122,551,oneoff
9123,11518,oneoff
9124,4321,oneoff
9125,8361,oneoff
9126,6425,oneoff
9127,5595,oneoff
9128,5250,oneoff
9129,3219,oneoff
9130,11838,oneoff
9131,369,oneoff
9132,5191,oneoff
9133,1488,oneoff
9134,4161,oneoff
9135,5908,oneoff
9136,1073,oneoff
9137,2912,repeat
9138,7476,oneoff
9139,5738,oneoff
9140,11402,oneoff
9141,9836,oneoff
9142,2178,oneoff
9143,10831,repeat
9144,8153,oneoff
9145,5826,repeat
9146,6060,oneoff
9147,4707,oneoff
9148,5949,oneoff
9149,11810,oneoff
9150,9256,oneoff
9151,10668,oneoff
9152,8332,oneoff
9153,1967,oneoff
9154,8418,oneoff
9155,2734,oneoff
9156,5159,repeat
9157,62,oneoff
9158,6319,oneoff
9159,326,oneoff
9160,2199,oneoff
9161,1484,oneoff
9162,4175,oneoff
9163,1787,oneoff
9164,5185,oneoff
9165,11311,oneoff
9166,10697,oneoff
9167,7298,oneoff
9168,113,oneoff
9169,3103,oneoff
9170,6657,oneoff
9171,3117,oneoff
9172,470,oneoff
9173,2666,repeat
9174,2818,oneoff
9175,6391,oneoff
9176,3619,oneoff
9177,7584,repeat
9178,4027,oneoff
9179,1137,oneoff
9180,1096,oneoff
9181,11645,oneoff
9182,8111,oneoff
9183,829,oneoff
9184,3652,ring
9184,8905,ring
9184,4286,ring
9185,3246,oneoff
9186,4373,oneoff
9187,9285,oneoff
9188,3527,oneoff
9189,10962,oneoff
9190,4775,oneoff
9191,11634,ring
9191,6151,ring
9192,11472,oneoff
9193,7585,oneoff
9194,2335,oneoff
9195,1076,oneoff
9196,7815,oneoff
9197,8608,oneoff
9198,589,oneoff
9199,9462,oneoff
9200,11626,oneoff
9201,8144,oneoff
9202,1733,ring
9202,656,ring
9202,11440,ring
9203,4193,oneoff
9204,11898,oneoff
9205,483,oneoff
9206,11510,oneoff
9207,4995,oneoff
9208,1056,repeat
9209,3960,oneoff
9210,8820,oneoff
9211,1990,oneoff
9212,394,oneoff
9213,4178,oneoff
9214,7465,oneoff
9215,439,oneoff
9216,4737,oneoff
9217,10176,oneoff
9218,10234,oneoff
9219,11224,oneoff
9220,4439,oneoff
9221,1350,oneoff
9222,6744,oneoff
9223,2412,oneoff
9224,6855,oneoff
9225,1444,oneoff
9226,1704,oneoff
9227,1500,oneoff
9228,11952,oneoff
9229,6610,oneoff
9230,6256,oneoff
9231,7927,oneoff
9232,7536,repeat
9233,31,oneoff
9234,47,oneoff
9235,7807,oneoff
9236,2454,oneoff
9237,6542,oneoff
9238,5628,repeat
9239,5647,repeat
9240,11297,oneoff
9241,5874,oneoff
9242,4146,oneoff
9243,58,oneoff
9244,7063,oneoff
9245,2926,oneoff
9246,8216,oneoff
9247,4832,oneoff
9248,3986,oneoff
9249,8143,repeat
9250,3285,repeat
9251,3871,repeat
9252,3597,repeat
9253,6228,repeat
9254,698,oneoff
9255,5548,oneoff
9256,2055,oneoff
9257,3311,oneoff
9258,11236,oneoff
9259,2387,oneoff
9260,5124,oneoff
9261,1832,oneoff
9262,1509,oneoff
9263,904,oneoff
9264,654,repeat
9265,11449,oneoff
9266,9356,oneoff
9267,9749,repeat
9268,405,oneoff
9269,8362,oneoff
9270,2121,oneoff
9271,6092,oneoff
9272,5951,oneoff
9273,8947,oneoff
9274,9529,oneoff
9275,5277,oneoff
9276,9486,repeat
9277,828,oneoff
9278,8795,oneoff
9279,7231,oneoff
9280,7572,oneoff
9281,10417,repeat
9282,4580,oneoff
9283,7715,oneoff
9284,6058,repeat
9285,2846,repeat
9286,7173,oneoff
9287,5159,repeat
9288,9303,oneoff
9289,459,oneoff
9290,10849,oneoff
9291,8116,repeat
9292,9359,oneoff
9293,9180,oneoff
9294,2212,repeat
9295,3104,oneoff
9296,9138,oneoff
9297,6906,oneoff
9298,2197,oneoff
9299,5332,repeat
9300,10665,oneoff
9301,4309,oneoff
9302,6203,oneoff
9303,5101,oneoff
9304,5076,oneoff
9305,6898,oneoff
9306,5302,oneoff
9307,2060,oneoff
9308,7984,oneoff
9309,5753,oneoff
9310,4865,oneoff
9311,9839,oneoff
9312,10039,oneoff
9313,4952,oneoff
9314,1313,oneoff
9315,9338,oneoff
9316,8429,oneoff
9317,275,repeat
9318,2995,oneoff
9319,1379,oneoff
9320,10683,oneoff
9321,10755,oneoff
9322,10831,repeat
9323,3646,oneoff
9324,285,oneoff
9325,1324,oneoff
9326,790,oneoff
9327,7679,oneoff
9328,2829,oneoff
9329,11582,repeat
9330,7084,oneoff
9331,4211,oneoff
9332,8706,oneoff
9333,4956,oneoff
9334,5069,oneoff
9335,9330,oneoff
9336,6471,oneoff
9337,718,oneoff
9338,3228,oneoff
9339,1964,oneoff
9340,10728,repeat
9341,5896,oneoff
9342,11102,oneoff
9343,8378,oneoff
9344,3860,oneoff
9345,171,oneoff
9346,3963,oneoff
9347,6291,oneoff
9348,2049,oneoff
9349,3769,oneoff
9350,1996,repeat
9351,11562,oneoff
9352,538,oneoff
9353,8054,oneoff
9354,4320,oneoff
9355,7083,repeat
9356,8069,oneoff
9357,8506,ring
9357,10943,ring
9358,8433,oneoff
9359,1117,oneoff
9360,9614,oneoff
9361,10233,oneoff
9362,8902,oneoff
9363,10959,oneoff
9364,3083,oneoff
9365,9038,oneoff
9366,6911,oneoff
9367,134,oneoff
9368,1196,repeat
9369,4515,oneoff
9370,3093,oneoff
9371,1677,repeat
9372,2370,oneoff
9373,9637,oneoff
9374,9486,repeat
9375,2951,repeat
9376,11751,oneoff
9377,1680,oneoff
9378,8593,oneoff
9379,1932,oneoff
9380,1812,oneoff
9381,18,oneoff
9382,1819,oneoff
9383,11400,oneoff
9384,7607,oneoff
9385,4964,oneoff
9386,3293,oneoff
9387,10248,oneoff
9388,5670,oneoff
9389,11738,oneoff
9390,3826,oneoff
9391,10541,oneoff
9392,770,oneoff
9393,10380,oneoff
9394,1420,oneoff
9395,11922,oneoff
9396,2663,oneoff
9397,9434,oneoff
9398,7042,oneoff
9399,9037,repeat
9400,11113,repeat
9401,9935,oneoff
9402,3366,oneoff
9403,6651,oneoff
9404,8558,oneoff
9405,7408,oneoff
9406,10195,oneoff
9407,7522,oneoff
9408,2957,oneoff
9409,1850,oneoff
9410,7416,oneoff
9411,4709,oneoff
9412,9774,oneoff
9413,4934,oneoff
9414,6859,oneoff
9415,9075,oneoff
