AccusedMasterID,CaseMasterID,TruePersonID,TrueRingID
4372,4259,9519,
4373,4260,9503,
4374,4261,6465,
4375,4262,11189,
4376,4263,3592,
4377,4264,696,
4378,4265,9133,
4379,4266,8983,
4380,4267,5384,
4381,4268,10684,
4382,4269,4787,
4383,4270,4460,
4384,4271,1391,
4385,4272,9346,2.0
4386,4272,4951,2.0
4387,4273,8848,
4388,4274,11167,
4389,4275,2346,
4390,4276,1572,
4391,4277,3489,
4392,4278,8831,
4393,4279,11164,
4394,4280,7289,
4395,4281,5220,
4396,4282,1121,
4397,4283,1947,
4398,4284,177,
4399,4285,11383,
4400,4286,2283,
4401,4287,4389,
4402,4288,4258,
4403,4289,9429,
4404,4290,7268,
4405,4291,1877,
4406,4292,9939,
4407,4293,11008,
4408,4294,3248,
4409,4295,1603,
4410,4296,7168,
4411,4297,1174,
4412,4298,3652,4.0
4413,4298,8704,4.0
4414,4298,8905,4.0
4415,4298,11063,4.0
4416,4299,7795,
4417,4300,6175,
4418,4301,376,
4419,4302,11397,
4420,4303,43,
4421,4304,1951,
4422,4305,10965,
4423,4306,2592,
4424,4307,4271,
4425,4308,10453,
4426,4309,5356,
4427,4310,2940,
4428,4311,1866,
4429,4312,1319,
4430,4313,4879,
4431,4314,2250,
4432,4315,9082,
4433,4316,11161,
4434,4317,10684,
4435,4318,9521,
4436,4319,7026,
4437,4320,3467,
4438,4321,2782,1.0
4439,4321,6151,1.0
4440,4321,3587,1.0
4441,4321,9350,1.0
4442,4322,7611,
4443,4323,10303,
4444,4324,3043,
4445,4325,4013,
4446,4326,5113,
4447,4327,7193,
4448,4328,1012,
4449,4329,8303,
4450,4330,10974,
4451,4331,2440,
4452,4332,4563,
4453,4333,2293,
4454,4334,1508,
4455,4335,6577,
4456,4336,654,
4457,4337,3488,
4458,4338,3285,
4459,4339,398,
4460,4340,1019,
4461,4341,4727,
4462,4342,7577,
4463,4343,1898,
4464,4344,5735,
4465,4345,674,
4466,4346,6100,
4467,4347,2826,
4468,4348,3751,
4469,4349,5102,
4470,4350,2269,
4471,4351,7901,
4472,4352,10749,
4473,4353,2212,
4474,4354,7421,
4475,4355,3820,
4476,4356,7427,
4477,4357,461,
4478,4358,4951,2.0
4479,4358,2447,2.0
4480,4359,9848,
4481,4360,3300,
4482,4361,9335,
4483,4362,11439,
4484,4363,10308,
4485,4364,4318,
4486,4365,8532,
4487,4366,4512,
4488,4367,4162,
4489,4368,5050,
4490,4369,8610,
4491,4370,3356,
4492,4371,10124,
4493,4372,4653,
4494,4373,3786,
4495,4374,8137,
4496,4375,9348,
4497,4376,3149,
4498,4377,4800,
4499,4378,9838,
4500,4379,3328,
4501,4380,10663,
4502,4381,5454,
4503,4382,4702,
4504,4383,4666,
4505,4384,10546,
4506,4385,10418,
4507,4386,114,
4508,4387,4047,
4509,4388,5253,
4510,4389,3274,
4511,4390,7912,
4512,4391,2432,
4513,4392,2212,
4514,4393,4366,
4515,4394,1969,
4516,4395,7623,
4517,4396,141,
4518,4397,1453,
4519,4398,3020,
4520,4399,3245,
4521,4400,9193,
4522,4401,527,
4523,4402,2675,
4524,4403,6185,
4525,4404,199,
4526,4405,2562,
4527,4406,7147,
4528,4407,3113,
4529,4408,7401,
4530,4409,6409,
4531,4410,906,
4532,4411,7674,
4533,4412,8732,
4534,4413,11877,
4535,4414,5566,
4536,4415,50,
4537,4416,6100,
4538,4417,4042,
4539,4418,3647,
4540,4419,19,
4541,4420,4933,
4542,4421,6490,
4543,4422,1505,
4544,4423,11726,
4545,4424,8568,
4546,4425,11268,
4547,4426,8028,
4548,4427,8298,
4549,4428,6583,
4550,4429,8368,
4551,4430,9918,
4552,4431,7256,
4553,4432,7340,3.0
4554,4432,10943,3.0
4555,4433,3854,
4556,4434,10684,
4557,4435,2493,
4558,4436,8724,
4559,4437,4412,
4560,4438,9693,
4561,4439,6508,
4562,4440,3556,
4563,4441,3597,
4564,4442,129,
4565,4443,7674,
4566,4444,10638,
4567,4445,7820,
4568,4446,4969,
4569,4447,6699,
4570,4448,10841,
4571,4449,6050,
4572,4450,1693,
4573,4451,6632,
4574,4452,7132,
4575,4453,2824,
4576,4454,4560,
4577,4455,4772,
4578,4456,1443,
4579,4457,8699,
4580,4458,9696,
4581,4459,10931,
4582,4460,9017,
4583,4461,6304,
4584,4462,8501,
4585,4463,528,
4586,4464,9523,
4587,4465,7917,
4588,4466,5573,
4589,4467,5662,
4590,4468,2912,
4591,4469,10575,
4592,4470,8430,
4593,4471,2034,
4594,4472,7414,
4595,4473,3632,
4596,4474,3768,
4597,4475,7256,
4598,4476,5720,
4599,4477,4625,
4600,4478,6206,
4601,4479,8846,
4602,4480,9084,
4603,4481,3354,
4604,4482,9926,
4605,4483,7325,
4606,4484,2489,
4607,4485,10557,
4608,4486,11174,
4609,4487,7687,
4610,4488,6062,
4611,4489,9825,
4612,4490,5766,
4613,4491,5890,
4614,4492,8147,
4615,4493,6983,
4616,4494,2692,
4617,4495,6457,
4618,4496,8822,
4619,4497,10606,
4620,4498,6200,
4621,4499,7782,
4622,4500,3447,
4623,4501,4416,
4624,4502,4874,
4625,4503,4201,
4626,4504,1552,
4627,4505,6523,
4628,4506,6307,
4629,4507,2658,
4630,4508,5164,
4631,4509,2246,
4632,4510,7440,
4633,4511,4603,
4634,4512,4801,
4635,4513,3641,
4636,4514,2469,
4637,4515,5665,
4638,4516,7649,
4639,4517,11493,
4640,4518,7222,
4641,4519,5377,
4642,4520,10078,
4643,4521,11814,
4644,4522,3940,
4645,4523,1774,
4646,4524,9193,
4647,4525,4266,
4648,4526,9799,
4649,4527,10031,
4650,4528,4763,
4651,4529,7666,
4652,4530,4954,
4653,4531,5694,
4654,4532,5115,
4655,4533,4295,
4656,4534,10064,
4657,4535,8764,
4658,4536,10943,3.0
4659,4536,656,3.0
4660,4537,2359,
4661,4538,4613,
4662,4539,11066,
4663,4540,8802,
4664,4541,2701,
4665,4542,9965,
4666,4543,8905,4.0
4667,4543,8704,4.0
4668,4544,11113,
4669,4545,6247,
4670,4546,6560,
4671,4547,11231,
4672,4548,10748,
4673,4549,7411,
4674,4550,654,
4675,4551,7655,
4676,4552,9165,
4677,4553,3065,
4678,4554,11827,
4679,4555,10016,
4680,4556,7195,
4681,4557,1297,
4682,4558,1855,
4683,4559,2984,
4684,4560,621,
4685,4561,11344,
4686,4562,4216,
4687,4563,6268,
4688,4564,288,
4689,4565,5700,
4690,4566,2997,
4691,4567,7488,
4692,4568,4500,
4693,4569,1113,
4694,4570,10325,
4695,4571,834,
4696,4572,7469,
4697,4573,7498,
4698,4574,84,
4699,4575,1965,
4700,4576,7999,
4701,4577,3573,
4702,4578,10200,
4703,4579,11523,
4704,4580,2141,
4705,4581,11555,
4706,4582,7232,
4707,4583,6556,
4708,4584,178,
4709,4585,5409,
4710,4586,654,
4711,4587,2765,
4712,4588,5052,
4713,4589,378,
4714,4590,1860,
4715,4591,2149,
4716,4592,4895,
4717,4593,10466,
4718,4594,8337,
4719,4595,1821,
4720,4596,11197,
4721,4597,9944,
4722,4598,5826,
4723,4599,3149,
4724,4600,1392,
4725,4601,10181,
4726,4602,5659,
4727,4603,4567,
4728,4604,10315,
4729,4605,8526,
4730,4606,4849,
4731,4607,10277,
4732,4608,9301,
4733,4609,9858,
4734,4610,3033,
4735,4611,5493,
4736,4612,878,
4737,4613,3947,
4738,4614,4236,
4739,4615,2479,
4740,4616,1085,
4741,4617,8503,
4742,4618,4109,
4743,4619,2313,
4744,4620,5745,
4745,4621,3840,
4746,4622,1774,
4747,4623,2134,
4748,4624,9750,
4749,4625,11086,
4750,4626,2869,
4751,4627,152,
4752,4628,1156,
4753,4629,5732,
4754,4630,5687,
4755,4631,4629,
4756,4632,5288,
4757,4633,5241,
4758,4634,1056,
4759,4635,5828,
4760,4636,2848,
4761,4637,6100,
4762,4638,10792,
4763,4639,5614,
4764,4640,11146,
4765,4641,2400,
4766,4642,5157,
4767,4643,8789,
4768,4644,9006,
4769,4645,7256,
4770,4646,2304,
4771,4647,10598,
4772,4648,5160,
4773,4649,3081,
4774,4650,3992,
4775,4651,1364,
4776,4652,11629,
4777,4653,8597,
4778,4654,1586,
4779,4655,11693,
4780,4656,1666,
4781,4657,1354,
4782,4658,1560,
4783,4659,9444,
4784,4660,1389,
4785,4661,10943,3.0
4786,4661,7340,3.0
4787,4661,8506,3.0
4788,4661,1733,3.0
4789,4662,1610,
4790,4663,2747,
4791,4664,4474,
4792,4665,5407,
4793,4666,6983,
4794,4667,7786,
4795,4668,2420,
4796,4669,10220,
4797,4670,6799,
4798,4671,3846,
4799,4672,6397,3.0
4800,4672,1733,3.0
4801,4672,656,3.0
4802,4672,11440,3.0
4803,4673,8194,
4804,4674,2040,
4805,4675,888,
4806,4676,9773,
4807,4677,1034,
4808,4678,1101,
4809,4679,1956,
4810,4680,614,
4811,4681,3912,
4812,4682,10094,
4813,4683,706,
4814,4684,503,
4815,4685,499,
4816,4686,7019,
4817,4687,11105,
4818,4688,2613,
4819,4689,4590,
4820,4690,10916,
4821,4691,7967,
4822,4692,6983,
4823,4693,10364,
4824,4694,5617,
4825,4695,4120,
4826,4696,2909,
4827,4697,2981,
4828,4698,1757,
4829,4699,2654,
4830,4700,4854,
4831,4701,1917,
4832,4702,4771,
4833,4703,3336,
4834,4704,11219,
4835,4705,9794,
4836,4706,454,
4837,4707,3729,
4838,4708,8936,
4839,4709,6414,
4840,4710,5432,
4841,4711,759,
4842,4712,2088,
4843,4713,11634,1.0
4844,4713,2782,1.0
4845,4714,695,
4846,4715,2523,
4847,4716,8283,
4848,4717,11341,
4849,4718,10206,
4850,4719,10406,
4851,4720,8798,
4852,4721,1386,
4853,4722,4635,
4854,4723,9641,
4855,4724,11940,
4856,4725,11754,
4857,4726,63,
4858,4727,2616,
4859,4728,10632,
4860,4729,4635,
4861,4730,11574,
4862,4731,8410,
4863,4732,5449,
4864,4733,7071,
4865,4734,7551,
4866,4735,4454,
4867,4736,136,
4868,4737,8556,
4869,4738,5086,
4870,4739,9755,
4871,4740,2184,
4872,4741,7294,
4873,4742,3357,
4874,4743,5132,
4875,4744,2095,
4876,4745,7461,
4877,4746,10718,
4878,4747,3146,
4879,4748,5189,
4880,4749,3052,
4881,4750,6012,
4882,4751,122,
4883,4752,7727,
4884,4753,1674,
4885,4754,7370,
4886,4755,5589,
4887,4756,5224,
4888,4757,11261,
4889,4758,9847,
4890,4759,659,
4891,4760,11948,
4892,4761,10224,
4893,4762,9551,
4894,4763,2116,
4895,4764,245,
4896,4765,6750,
4897,4766,8350,
4898,4767,2729,
4899,4768,10301,
4900,4769,5849,
4901,4770,820,
4902,4771,5178,
4903,4772,8053,
4904,4773,9258,
4905,4774,198,
4906,4775,2238,
4907,4776,3601,
4908,4777,2384,
4909,4778,9924,
4910,4779,10701,
4911,4780,3694,
4912,4781,9576,
4913,4782,8814,
4914,4783,8047,
4915,4784,876,
4916,4785,5015,
4917,4786,9466,
4918,4787,310,
4919,4788,8466,
4920,4789,6341,
4921,4790,4018,
4922,4791,6444,
4923,4792,6005,
4924,4793,3768,
4925,4794,5559,
4926,4795,6073,
4927,4796,10466,
4928,4797,9260,
4929,4798,577,
4930,4799,8832,
4931,4800,7731,
4932,4801,11426,
4933,4802,4827,
4934,4803,6265,
4935,4804,1225,
4936,4805,7704,
4937,4806,4513,
4938,4807,2921,
4939,4808,9089,
4940,4809,5115,
4941,4810,6387,
4942,4811,7185,
4943,4812,8905,4.0
4944,4812,8704,4.0
4945,4813,1262,
4946,4814,7130,
4947,4815,8567,
4948,4816,138,
4949,4817,1049,
4950,4818,9725,
4951,4819,11782,
4952,4820,2652,
4953,4821,10504,
4954,4822,9828,
4955,4823,9855,
4956,4824,2738,
4957,4825,2362,
4958,4826,7769,
4959,4827,88,
4960,4828,2569,
4961,4829,638,2.0
4962,4829,8991,2.0
4963,4829,9346,2.0
4964,4830,5183,
4965,4831,6366,
4966,4832,8439,
4967,4833,6709,
4968,4834,2782,1.0
4969,4834,1165,1.0
4970,4835,7126,
4971,4836,3013,
4972,4837,2836,
4973,4838,9234,
4974,4839,11201,
4975,4840,10621,
4976,4841,5532,
4977,4842,10736,
4978,4843,1740,
4979,4844,9363,
4980,4845,2761,
4981,4846,6969,
4982,4847,9054,
4983,4848,7714,
4984,4849,6397,3.0
4985,4849,11440,3.0
4986,4849,7340,3.0
4987,4849,8506,3.0
4988,4850,6957,
4989,4851,4697,
4990,4852,8284,
4991,4853,8704,4.0
4992,4853,8905,4.0
4993,4853,3652,4.0
4994,4853,4286,4.0
4995,4854,1685,
4996,4855,11648,
4997,4856,5286,
4998,4857,8465,
4999,4858,8490,
5000,4859,10913,
5001,4860,608,
5002,4861,4652,
5003,4862,9641,
5004,4863,494,
5005,4864,9238,
5006,4865,11657,
5007,4866,3162,
5008,4867,5859,
5009,4868,8133,
5010,4869,8215,
5011,4870,11437,
5012,4871,10618,
5013,4872,4488,
5014,4873,7756,
5015,4874,10512,
5016,4875,5866,
5017,4876,738,
5018,4877,4843,
5019,4878,6528,
5020,4879,6711,
5021,4880,7242,
5022,4881,508,
5023,4882,9972,
5024,4883,7152,
5025,4884,11378,
5026,4885,8035,
5027,4886,6270,
5028,4887,10639,
5029,4888,116,
5030,4889,9508,
5031,4890,8331,
5032,4891,1777,
5033,4892,5479,
5034,4893,3699,
5035,4894,7343,
5036,4895,2307,
5037,4896,2348,
5038,4897,10899,
5039,4898,7056,
5040,4899,10131,
5041,4900,148,
5042,4901,8257,
5043,4902,4074,
5044,4903,11568,
5045,4904,4612,
5046,4905,5918,
5047,4906,2465,
5048,4907,5761,
5049,4908,9265,
5050,4909,7510,
5051,4910,3441,
5052,4911,6151,1.0
5053,4911,3587,1.0
5054,4911,9350,1.0
5055,4911,377,1.0
5056,4912,11963,
5057,4913,3639,
5058,4914,8249,
5059,4915,8978,
5060,4916,6624,
5061,4917,6197,
5062,4918,8696,
5063,4919,5217,
5064,4920,9522,
5065,4921,8698,
5066,4922,965,
5067,4923,5602,
5068,4924,11887,
5069,4925,10149,
5070,4926,8741,
5071,4927,8108,
5072,4928,3048,
5073,4929,11124,
5074,4930,4107,
5075,4931,7611,
5076,4932,242,
5077,4933,9390,
5078,4934,2665,
5079,4935,5684,
5080,4936,8931,
5081,4937,5042,
5082,4938,3469,
5083,4939,8325,
5084,4940,5506,
5085,4941,4494,
5086,4942,2748,
5087,4943,5066,
5088,4944,11241,
5089,4945,1056,
5090,4946,8213,
5091,4947,4264,
5092,4948,5516,
5093,4949,9346,2.0
5094,4949,8991,2.0
5095,4950,9127,
5096,4951,4504,
5097,4952,8113,
5098,4953,4112,
5099,4954,9987,
5100,4955,10898,
5101,4956,11559,
5102,4957,838,
5103,4958,195,
5104,4959,1818,
5105,4960,3733,
5106,4961,9339,
5107,4962,6462,
5108,4963,254,
5109,4964,1830,
5110,4965,11792,
5111,4966,9187,
5112,4967,6836,
5113,4968,3789,
5114,4969,1464,
5115,4970,10608,
5116,4971,2519,
5117,4972,11104,
5118,4973,5629,
5119,4974,11386,
5120,4975,3871,
5121,4976,10916,
5122,4977,11052,
5123,4978,8665,
5124,4979,6965,
5125,4980,1118,
5126,4981,10690,
5127,4982,1890,
5128,4983,3995,
5129,4984,7425,
5130,4985,11317,
5131,4986,9851,
5132,4987,1658,
5133,4988,6630,
5134,4989,7890,
5135,4990,2603,
5136,4991,10691,
5137,4992,8132,
5138,4993,6926,
5139,4994,3907,
5140,4995,2951,
5141,4996,9748,
5142,4997,8567,
5143,4998,5443,
5144,4999,11399,
5145,5000,3566,
5146,5001,4538,
5147,5002,8307,
5148,5003,5176,
5149,5004,6058,
5150,5005,9004,
5151,5006,5647,
5152,5007,10768,
5153,5008,5110,
5154,5009,10987,
5155,5010,9228,
5156,5011,3007,
5157,5012,9970,
5158,5013,11162,
5159,5014,2152,
5160,5015,1281,
5161,5016,9431,
5162,5017,11371,
5163,5018,11028,
5164,5019,392,
5165,5020,10757,
5166,5021,9539,
5167,5022,8914,
5168,5023,9819,
5169,5024,2639,
5170,5025,9750,
5171,5026,4438,
5172,5027,2623,
5173,5028,8306,
5174,5029,6465,
5175,5030,2863,
5176,5031,6477,
5177,5032,6132,
5178,5033,2393,
5179,5034,3487,
5180,5035,749,
5181,5036,6407,
5182,5037,9986,
5183,5038,10830,
5184,5039,3193,
5185,5040,10171,
5186,5041,10707,
5187,5042,7135,
5188,5043,3212,
5189,5044,6627,
5190,5045,736,
5191,5046,10384,
5192,5047,654,
5193,5048,10443,
5194,5049,542,
5195,5050,6221,
5196,5051,8449,
5197,5052,3231,
5198,5053,10204,
5199,5054,1811,
5200,5055,1472,
5201,5056,3895,
5202,5057,2424,
5203,5058,6111,
5204,5059,3,
5205,5060,5948,
5206,5061,11953,
5207,5062,8713,
5208,5063,10784,
5209,5064,9273,
5210,5065,6349,
5211,5066,8697,
5212,5067,2680,
5213,5068,8083,
5214,5069,9172,
5215,5070,8633,
5216,5071,6144,
5217,5072,2958,
5218,5073,3270,
5219,5074,2727,
5220,5075,6386,
5221,5076,3385,
5222,5077,916,
5223,5078,7471,1.0
5224,5078,9350,1.0
5225,5079,11859,
5226,5080,1107,
5227,5081,10695,
5228,5082,9852,
5229,5083,7209,
5230,5084,6642,
5231,5085,686,
5232,5086,8274,
5233,5087,77,
5234,5088,1538,
5235,5089,6611,
5236,5090,3113,
5237,5091,3663,
5238,5092,3411,
5239,5093,4926,
5240,5094,5289,
5241,5095,2001,
5242,5096,5379,
5243,5097,9123,
5244,5098,11199,
5245,5099,11570,
5246,5100,1936,
5247,5101,3520,
5248,5102,7088,
5249,5103,11796,
5250,5104,1733,3.0
5251,5104,8506,3.0
5252,5104,10943,3.0
5253,5105,7903,
5254,5106,1536,
5255,5107,11976,
5256,5108,3659,
5257,5109,3883,
5258,5110,8782,
5259,5111,4563,
5260,5112,8929,
5261,5113,9609,
5262,5114,44,
5263,5115,3700,
5264,5116,2677,
5265,5117,4788,
5266,5118,3239,
5267,5119,1314,
5268,5120,7879,
5269,5121,223,
5270,5122,10077,
5271,5123,7788,
5272,5124,3599,
5273,5125,2503,
5274,5126,9439,
5275,5127,2837,
5276,5128,1010,
5277,5129,9160,
5278,5130,1222,
5279,5131,1854,
5280,5132,5068,
5281,5133,821,
5282,5134,8013,
5283,5135,11956,
5284,5136,6015,
5285,5137,1526,
5286,5138,10044,
5287,5139,11444,
5288,5140,10877,
5289,5141,1745,
5290,5142,9122,
5291,5143,11582,
5292,5144,1101,
5293,5145,3421,
5294,5146,9561,
5295,5147,8579,
5296,5148,54,
5297,5149,2633,
5298,5150,10130,
5299,5151,3597,
5300,5152,3652,4.0
5301,5152,11063,4.0
5302,5152,8704,4.0
5303,5153,627,
5304,5154,8148,
5305,5155,6084,
5306,5156,7372,
5307,5157,8104,
5308,5158,11823,
5309,5159,10252,
5310,5160,1573,
5311,5161,8038,
5312,5162,2844,
5313,5163,7014,
5314,5164,664,
5315,5165,2401,
5316,5166,4595,
5317,5167,7962,
5318,5168,5584,
5319,5169,2699,
5320,5170,3892,
5321,5171,2619,
5322,5172,10046,
5323,5173,7088,
5324,5174,10659,
5325,5175,6691,
5326,5176,379,
5327,5177,875,
5328,5178,5000,
5329,5179,4863,
5330,5180,7034,
5331,5181,8006,
5332,5182,8769,
5333,5183,6352,
5334,5184,2846,
5335,5185,3968,
5336,5186,2609,
5337,5187,4436,
5338,5188,9523,
5339,5189,4951,2.0
5340,5189,8991,2.0
5341,5189,7501,2.0
5342,5189,2881,2.0
5343,5190,4392,
5344,5191,2788,
5345,5192,4127,
5346,5193,5132,
5347,5194,3372,
5348,5195,6351,
5349,5196,7933,
5350,5197,9263,
5351,5198,6982,
5352,5199,6254,
5353,5200,4352,
5354,5201,4080,
5355,5202,11462,
5356,5203,8126,
5357,5204,11592,
5358,5205,5839,
5359,5206,3118,
5360,5207,10416,
5361,5208,1256,
5362,5209,6058,
5363,5210,2490,
5364,5211,1856,
5365,5212,3003,
5366,5213,5048,
5367,5214,6246,
5368,5215,9329,
5369,5216,4031,
5370,5217,6634,
5371,5218,1196,
5372,5219,207,
5373,5220,6058,
5374,5221,162,
5375,5222,4629,
5376,5223,4592,
5377,5224,10762,
5378,5225,8643,
5379,5226,3285,
5380,5227,9840,
5381,5228,6871,
5382,5229,7717,
5383,5230,1115,
5384,5231,5715,
5385,5232,7197,
5386,5233,4605,
5387,5234,619,
5388,5235,5844,
5389,5236,4951,2.0
5390,5236,7762,2.0
5391,5237,3231,
5392,5238,11454,
5393,5239,9978,
5394,5240,9652,
5395,5241,1880,
5396,5242,4465,
5397,5243,11584,
5398,5244,3848,
5399,5245,8264,
5400,5246,5461,
5401,5247,4047,
5402,5248,2151,
5403,5249,9611,
5404,5250,8618,
5405,5251,10428,
5406,5252,7488,
5407,5253,4657,
5408,5254,8387,
5409,5255,5332,
5410,5256,3587,1.0
5411,5256,9350,1.0
5412,5256,11634,1.0
5413,5256,1165,1.0
5414,5257,4270,
5415,5258,4427,
5416,5259,8342,
5417,5260,8269,
5418,5261,10801,
5419,5262,5104,
5420,5263,9600,
5421,5264,11206,
5422,5265,5802,
5423,5266,2798,
5424,5267,6314,
5425,5268,3428,
5426,5269,1714,
5427,5270,304,
5428,5271,10074,
5429,5272,7100,
5430,5273,1136,
5431,5274,6775,
5432,5275,9096,
5433,5276,2561,
5434,5277,8979,
5435,5278,4565,
5436,5279,10000,
5437,5280,3240,
5438,5281,5929,
5439,5282,4550,
5440,5283,9983,
5441,5284,7632,
5442,5285,11975,
5443,5286,8774,
5444,5287,6141,
5445,5288,2917,
5446,5289,5228,
5447,5290,3212,
5448,5291,2563,
5449,5292,3859,
5450,5293,8130,
5451,5294,4701,
5452,5295,969,
5453,5296,9847,
5454,5297,10207,
5455,5298,8842,
5456,5299,4710,
5457,5300,8682,
5458,5301,10254,
5459,5302,10884,
5460,5303,1334,
5461,5304,6894,
5462,5305,167,
5463,5306,11296,
5464,5307,2566,
5465,5308,938,
5466,5309,115,
5467,5310,3588,
5468,5311,11496,
5469,5312,1011,
5470,5313,10225,
5471,5314,6500,
5472,5315,7517,
5473,5316,1284,
5474,5317,7647,
5475,5318,9524,
5476,5319,5452,
5477,5320,11254,
5478,5321,3273,
5479,5322,6429,
5480,5323,10373,
5481,5324,4195,
5482,5325,947,
5483,5326,2642,
5484,5327,68,
5485,5328,1633,
5486,5329,4937,
5487,5330,7762,2.0
5488,5330,7501,2.0
5489,5330,4951,2.0
5490,5331,5793,
5491,5332,4583,
5492,5333,7812,
5493,5334,2793,
5494,5335,3607,
5495,5336,8512,
5496,5337,11706,
5497,5338,8145,
5498,5339,7243,
5499,5340,3401,
5500,5341,5523,
5501,5342,11876,
5502,5343,2312,
5503,5344,2970,
5504,5345,2881,2.0
5505,5345,2447,2.0
5506,5346,6181,
5507,5347,11268,
5508,5348,2095,
5509,5349,665,
5510,5350,736,
5511,5351,1242,
5512,5352,5876,
5513,5353,5209,
5514,5354,6993,
5515,5355,8681,
5516,5356,3340,
5517,5357,1365,
5518,5358,5112,
5519,5359,3722,
5520,5360,5915,
5521,5361,2893,
5522,5362,5814,
5523,5363,8328,
5524,5364,10676,
5525,5365,10758,
5526,5366,8072,
5527,5367,3626,
5528,5368,8215,
5529,5369,9201,
5530,5370,9963,
5531,5371,9504,
5532,5372,5970,
5533,5373,4487,
5534,5374,4070,
5535,5375,6481,
5536,5376,11695,
5537,5377,3304,
5538,5378,8758,
5539,5379,6992,
5540,5380,5977,
5541,5381,9567,
5542,5382,7882,
5543,5383,8783,
5544,5384,9320,
5545,5385,959,
5546,5386,9691,
5547,5387,3495,
5548,5388,1480,
5549,5389,581,
5550,5390,2972,
5551,5391,5216,
5552,5392,11336,
5553,5393,10303,
5554,5394,7505,
5555,5395,10218,
5556,5396,1918,
5557,5397,11846,
5558,5398,7396,
5559,5399,7140,
5560,5400,6485,
5561,5401,6058,
5562,5402,11839,
5563,5403,1101,
5564,5404,7609,
5565,5405,4606,
5566,5406,9317,
5567,5407,11324,
5568,5408,7247,
5569,5409,11136,
5570,5410,7797,
5571,5411,2533,
5572,5412,4859,
5573,5413,3589,
5574,5414,3557,
5575,5415,4636,
5576,5416,1157,
5577,5417,8969,
5578,5418,9963,
5579,5419,6653,
5580,5420,8286,
5581,5421,5284,
5582,5422,11857,
5583,5423,9095,
5584,5424,1346,
5585,5425,8971,
5586,5426,4734,
5587,5427,8184,
5588,5428,2751,
5589,5429,3333,
5590,5430,10215,
5591,5431,5336,
5592,5432,4204,
5593,5433,10408,
5594,5434,1900,
5595,5435,10696,
5596,5436,964,
5597,5437,2853,
5598,5438,6093,
5599,5439,3966,
5600,5440,1647,
5601,5441,11337,
5602,5442,7809,
5603,5443,668,
5604,5444,3973,
5605,5445,3299,
5606,5446,9873,
5607,5447,2196,
5608,5448,6956,
5609,5449,3401,
5610,5450,10037,
5611,5451,5270,
5612,5452,4495,
5613,5453,7292,
5614,5454,876,
5615,5455,5139,
5616,5456,11679,
5617,5457,2441,
5618,5458,4833,
5619,5459,6734,
5620,5460,1101,
5621,5461,5387,
5622,5462,961,
5623,5463,5040,
5624,5464,6003,
5625,5465,8288,
5626,5466,995,
5627,5467,7604,
5628,5468,5115,
5629,5469,707,
5630,5470,1288,
5631,5471,11042,
5632,5472,10717,
5633,5473,2254,
5634,5474,5425,
5635,5475,6378,
5636,5476,11628,
5637,5477,5763,
5638,5478,5314,
5639,5479,7235,
5640,5480,4376,
5641,5481,8070,
5642,5482,10728,
5643,5483,5866,
5644,5484,9483,
5645,5485,1283,
5646,5486,9641,
5647,5487,474,
5648,5488,11075,
5649,5489,10540,
5650,5490,6927,
5651,5491,7880,
5652,5492,11492,
5653,5493,2713,
5654,5494,903,
5655,5495,3411,
5656,5496,3896,
5657,5497,9262,
5658,5498,6570,
5659,5499,6675,
5660,5500,5557,
5661,5501,11065,
5662,5502,5158,
5663,5503,8076,
5664,5504,3208,
5665,5505,7111,
5666,5506,7948,
5667,5507,6176,
5668,5508,4696,
5669,5509,1581,
5670,5510,6207,
5671,5511,1116,
5672,5512,2466,
5673,5513,2676,
5674,5514,6061,
5675,5515,780,
5676,5516,2377,
5677,5517,4243,
5678,5518,2838,
5679,5519,5118,
5680,5520,8101,
5681,5521,4767,
5682,5522,4992,
5683,5523,5715,
5684,5524,10052,
5685,5525,9944,
5686,5526,9010,
5687,5527,11834,
5688,5528,2087,
5689,5529,6067,
5690,5530,10250,
5691,5531,432,
5692,5532,10630,
5693,5533,4433,
5694,5534,8388,
5695,5535,1987,
5696,5536,4559,
5697,5537,5539,
5698,5538,6168,
5699,5539,111,
5700,5540,194,
5701,5541,922,
5702,5542,5335,
5703,5543,880,
5704,5544,9847,
5705,5545,6864,
5706,5546,1105,
5707,5547,7599,
5708,5548,4232,
5709,5549,9750,
5710,5550,7832,
5711,5551,649,
5712,5552,3285,
5713,5553,1057,
5714,5554,4229,
5715,5555,2198,
5716,5556,2196,
5717,5557,3956,
5718,5558,10552,
5719,5559,3675,
5720,5560,11717,
5721,5561,5586,
5722,5562,7698,
5723,5563,11166,
5724,5564,11499,
5725,5565,1923,
5726,5566,4777,
5727,5567,4058,
5728,5568,7091,
5729,5569,9850,
5730,5570,4224,
5731,5571,4202,
5732,5572,4112,
5733,5573,2447,2.0
5734,5573,2881,2.0
5735,5573,9346,2.0
5736,5573,638,2.0
5737,5574,8956,
5738,5575,11459,
5739,5576,8396,
5740,5577,10727,
5741,5578,2556,
5742,5579,6484,
5743,5580,4688,
5744,5581,1315,
5745,5582,10197,
5746,5583,3276,
5747,5584,9523,
5748,5585,9556,
5749,5586,1988,
5750,5587,9974,
5751,5588,3260,
5752,5589,10070,
5753,5590,8743,
5754,5591,5591,
5755,5592,10113,
5756,5593,3209,
