ArrestSurrenderID,CaseMasterID,AccusedMasterID,ArrestSurrenderTypeID,ArrestSurrenderDistrictId,IOID
2915,5743,5912,1,27,10
2916,5745,5914,1,5,6
2917,5746,5915,2,23,5
2918,5749,5918,2,27,17
2919,5751,5920,2,23,15
2920,5755,5924,1,19,36
2921,5760,5929,2,8,29
2922,5761,5930,2,26,48
2923,5763,5932,2,6,40
2924,5764,5933,1,19,19
2925,5765,5934,2,31,19
2926,5766,5935,2,4,16
2927,5767,5936,2,7,16
2928,5768,5937,2,1,5
2929,5771,5940,1,20,42
2930,5772,5941,1,4,14
2931,5773,5942,1,21,30
2932,5774,5943,1,13,9
2933,5782,5951,1,22,6
2934,5783,5952,1,2,5
2935,5784,5953,2,6,13
2936,5786,5955,1,6,39
2937,5788,5957,1,12,10
2938,5790,5959,1,12,9
2939,5791,5960,1,1,17
2940,5795,5964,1,22,35
2941,5797,5966,1,8,45
2942,5798,5967,2,9,48
2943,5800,5969,1,8,42
2944,5801,5970,2,20,29
2945,5802,5971,1,28,14
2946,5803,5972,2,24,22
2947,5804,5973,2,4,49
2948,5807,5976,2,10,8
2949,5808,5977,1,1,43
2950,5810,5979,2,22,20
2951,5811,5980,1,13,6
2952,5815,5984,1,1,5
2953,5816,5985,1,19,5
2954,5821,5990,1,2,22
2955,5823,5992,1,9,45
2956,5825,5994,1,18,32
2957,5826,5995,2,20,40
2958,5829,5998,2,21,18
2959,5830,5999,2,11,4
2960,5832,6001,1,1,1
2961,5834,6003,2,13,3
2962,5836,6005,2,21,30
2963,5842,6011,2,13,26
2964,5843,6012,1,29,2
2965,5844,6013,1,15,27
2966,5845,6014,2,31,4
2967,5846,6016,1,1,50
2968,5848,6018,1,25,27
2969,5852,6022,2,15,25
2970,5855,6025,2,29,5
2971,5856,6026,1,4,50
2972,5857,6027,2,27,10
2973,5858,6028,1,21,5
2974,5859,6029,1,4,11
2975,5860,6030,1,8,11
2976,5862,6032,2,9,10
2977,5863,6033,2,27,3
2978,5866,6036,1,11,33
2979,5867,6037,1,24,46
2980,5870,6040,2,29,22
2981,5872,6042,2,29,9
2982,5873,6043,2,8,8
2983,5875,6045,2,16,5
2984,5876,6046,2,19,20
2985,5877,6047,1,2,18
2986,5878,6048,2,16,15
2987,5880,6050,1,9,38
2988,5882,6052,2,5,46
2989,5883,6053,2,2,22
2990,5885,6055,1,27,18
2991,5886,6056,1,1,17
2992,5887,6057,1,18,43
2993,5888,6058,1,12,46
2994,5889,6059,2,20,8
2995,5892,6062,1,4,9
2996,5894,6064,1,21,36
2997,5895,6065,2,6,16
2998,5896,6066,2,23,47
2999,5897,6067,2,29,42
3000,5900,6070,2,10,31
3001,5901,6072,2,10,29
3002,5901,6074,1,22,20
3003,5902,6075,1,15,26
3004,5903,6076,2,10,46
3005,5904,6077,1,14,34
3006,5905,6078,1,4,1
3007,5906,6079,2,13,22
3008,5909,6082,1,2,31
3009,5910,6083,2,13,26
3010,5913,6086,2,20,38
3011,5914,6087,1,7,5
3012,5921,6094,2,28,9
3013,5922,6095,1,11,47
3014,5923,6096,2,7,13
3015,5926,6099,1,11,21
3016,5928,6101,2,3,39
3017,5931,6104,1,22,1
3018,5933,6106,1,20,35
3019,5934,6107,2,2,10
3020,5935,6108,2,6,29
3021,5938,6111,1,7,37
3022,5940,6113,2,22,33
3023,5942,6115,1,19,3
3024,5945,6118,2,7,17
3025,5947,6120,2,24,27
3026,5949,6122,1,4,16
3027,5951,6124,2,16,20
3028,5953,6126,1,19,21
3029,5954,6127,2,14,40
3030,5955,6128,2,26,30
3031,5957,6130,2,3,10
3032,5962,6135,2,26,40
3033,5963,6136,1,26,13
3034,5964,6137,2,24,34
3035,5965,6138,1,3,45
3036,5966,6139,1,6,45
3037,5967,6140,1,15,4
3038,5969,6142,2,22,40
3039,5972,6145,1,28,19
3040,5973,6146,2,15,26
3041,5978,6151,2,10,39
3042,5979,6152,2,17,20
3043,5980,6153,1,1,35
3044,5982,6155,2,23,16
3045,5983,6156,1,13,38
3046,5984,6157,1,23,50
3047,5986,6159,2,30,8
3048,5988,6161,2,30,5
3049,5989,6162,2,22,39
3050,5991,6164,1,30,48
3051,5992,6165,2,21,46
3052,6002,6175,1,19,13
3053,6003,6176,2,28,46
3054,6005,6178,1,4,23
3055,6006,6179,1,9,2
3056,6008,6181,2,7,26
3057,6009,6182,2,13,10
3058,6011,6184,1,6,12
3059,6011,6185,1,12,33
3060,6011,6186,1,22,6
3061,6011,6187,2,11,20
3062,6012,6188,2,27,30
3063,6013,6189,2,16,11
3064,6016,6192,1,29,17
3065,6017,6193,2,23,8
3066,6018,6194,2,5,5
3067,6020,6196,2,25,45
3068,6023,6199,1,15,6
3069,6024,6200,1,17,21
3070,6025,6201,1,18,10
3071,6028,6204,2,19,38
3072,6032,6208,1,28,48
3073,6033,6209,1,17,28
3074,6034,6210,2,25,47
3075,6036,6212,2,30,38
3076,6042,6218,2,28,30
3077,6043,6219,1,25,33
3078,6044,6220,2,29,22
3079,6048,6224,2,29,50
3080,6049,6225,1,5,49
3081,6050,6226,1,4,24
3082,6051,6227,1,30,8
3083,6052,6228,2,30,15
3084,6054,6230,1,7,35
3085,6056,6232,2,21,14
3086,6059,6235,2,21,32
3087,6061,6237,2,2,10
3088,6064,6240,1,25,45
3089,6066,6242,1,9,13
3090,6070,6246,1,12,29
3091,6073,6249,1,13,17
3092,6074,6250,1,5,45
3093,6077,6253,1,3,48
3094,6078,6254,1,29,24
3095,6081,6257,2,1,24
3096,6082,6258,1,22,39
3097,6085,6261,1,6,38
3098,6086,6262,2,21,17
3099,6087,6263,1,22,3
3100,6088,6265,2,18,2
3101,6089,6266,2,6,19
3102,6090,6267,2,11,6
3103,6091,6268,2,4,30
3104,6093,6270,1,30,20
3105,6094,6271,2,4,49
3106,6098,6275,1,9,40
3107,6099,6276,2,22,8
3108,6106,6283,2,8,49
3109,6108,6285,1,31,5
3110,6110,6287,1,14,25
3111,6111,6288,2,23,9
3112,6114,6291,2,21,36
3113,6115,6292,1,8,21
3114,6116,6293,2,2,20
3115,6124,6301,2,18,4
3116,6128,6305,2,17,25
3117,6129,6306,2,20,19
3118,6130,6307,1,16,35
3119,6131,6308,1,12,6
3120,6132,6309,2,16,24
3121,6133,6310,1,12,37
3122,6135,6312,2,25,35
3123,6136,6313,2,7,4
3124,6137,6314,2,25,3
3125,6139,6316,2,23,46
3126,6145,6322,1,9,46
3127,6148,6325,1,1,25
3128,6152,6329,1,21,9
3129,6153,6330,1,3,38
3130,6154,6331,2,31,39
3131,6156,6333,2,1,2
3132,6159,6336,2,18,16
3133,6161,6338,2,4,22
3134,6162,6339,1,17,22
3135,6165,6342,1,14,3
3136,6167,6344,1,13,6
3137,6169,6346,2,16,28
3138,6171,6348,2,30,32
3139,6174,6351,2,29,35
3140,6175,6352,1,29,49
3141,6176,6353,2,1,20
3142,6181,6358,1,7,40
3143,6185,6362,2,30,29
3144,6186,6363,1,3,18
3145,6187,6364,2,12,24
3146,6188,6365,2,15,33
3147,6189,6366,2,7,27
3148,6191,6368,2,14,37
3149,6193,6370,1,22,1
3150,6194,6371,2,19,5
3151,6195,6372,1,19,30
3152,6196,6373,1,2,44
3153,6198,6375,1,18,35
3154,6199,6376,1,7,9
3155,6200,6377,2,31,11
3156,6202,6379,2,18,15
3157,6204,6381,2,11,17
3158,6210,6387,1,29,30
3159,6213,6390,2,23,4
3160,6217,6394,1,12,7
3161,6219,6396,1,31,26
3162,6220,6397,1,11,43
3163,6222,6399,2,29,8
3164,6223,6400,2,26,48
3165,6225,6402,1,25,22
3166,6226,6403,1,14,22
3167,6227,6404,1,17,47
3168,6228,6405,1,24,29
3169,6230,6407,2,17,31
3170,6231,6408,1,22,19
3171,6232,6409,1,24,3
3172,6233,6410,1,3,15
3173,6234,6411,1,24,41
3174,6236,6413,1,13,4
3175,6237,6414,1,16,46
3176,6238,6415,1,1,36
3177,6240,6417,1,15,1
3178,6241,6418,2,16,29
3179,6242,6419,1,3,11
3180,6244,6421,1,18,8
3181,6246,6423,1,16,43
3182,6248,6425,1,24,36
3183,6249,6426,1,10,44
3184,6253,6430,2,22,47
3185,6254,6431,1,31,2
3186,6256,6433,1,11,27
3187,6257,6434,1,26,3
3188,6258,6435,1,11,32
3189,6261,6438,2,24,41
3190,6263,6440,1,22,33
3191,6264,6441,1,1,48
3192,6265,6442,1,20,12
3193,6266,6443,2,6,17
3194,6270,6447,1,2,45
3195,6271,6448,1,5,45
3196,6272,6449,1,17,6
3197,6273,6450,2,12,4
3198,6274,6451,2,26,26
3199,6278,6455,2,18,2
3200,6280,6457,1,2,32
3201,6281,6458,2,22,19
3202,6282,6459,1,2,6
3203,6284,6461,2,31,29
3204,6288,6465,1,26,28
3205,6292,6469,1,10,50
3206,6293,6470,2,30,31
3207,6294,6471,1,28,46
3208,6296,6473,2,2,40
3209,6299,6476,2,16,3
3210,6300,6477,1,3,8
3211,6302,6479,1,2,14
3212,6303,6480,1,14,39
3213,6305,6482,2,19,15
3214,6306,6483,1,4,10
3215,6307,6484,1,2,24
3216,6309,6486,2,10,16
3217,6310,6487,2,17,50
3218,6316,6493,1,27,42
3219,6317,6494,1,10,24
3220,6319,6496,2,8,2
3221,6320,6497,1,16,46
3222,6321,6498,1,1,46
3223,6322,6499,2,17,4
3224,6323,6500,2,12,2
3225,6324,6501,2,11,46
3226,6326,6503,2,12,12
3227,6330,6507,2,24,32
3228,6331,6508,1,31,10
3229,6333,6510,2,29,45
3230,6337,6514,2,7,23
3231,6338,6515,1,4,12
3232,6339,6516,1,22,40
3233,6340,6517,2,10,38
3234,6344,6521,1,31,43
3235,6345,6522,2,18,15
3236,6348,6525,2,5,25
3237,6349,6526,1,8,19
3238,6351,6528,1,13,21
3239,6354,6531,2,2,7
3240,6355,6534,2,27,19
3241,6356,6536,2,3,42
3242,6357,6537,1,6,14
3243,6358,6538,1,30,41
3244,6359,6539,1,23,24
3245,6360,6540,1,3,41
3246,6361,6541,1,1,2
3247,6366,6546,2,17,20
3248,6367,6547,1,19,33
3249,6369,6549,1,3,14
3250,6370,6550,1,25,39
3251,6372,6553,1,3,14
3252,6374,6556,2,19,5
3253,6378,6560,2,24,13
3254,6383,6565,1,30,5
3255,6384,6566,1,21,1
3256,6387,6569,1,25,31
3257,6390,6572,2,27,23
3258,6391,6573,2,16,16
3259,6392,6576,1,22,30
3260,6393,6577,2,16,27
3261,6395,6579,1,7,18
3262,6397,6581,2,1,50
3263,6398,6582,1,17,46
3264,6402,6586,1,19,13
3265,6406,6591,2,6,41
3266,6413,6598,1,31,13
3267,6416,6601,2,11,43
3268,6417,6602,1,22,46
3269,6420,6605,1,2,11
3270,6422,6608,1,29,42
3271,6425,6612,1,9,26
3272,6426,6613,2,9,36
3273,6429,6616,2,7,17
3274,6430,6617,2,28,46
3275,6433,6620,1,4,45
3276,6434,6623,2,24,43
3277,6436,6625,1,15,26
3278,6437,6626,1,2,20
3279,6438,6627,1,21,32
3280,6446,6635,1,15,25
3281,6450,6639,2,6,8
3282,6453,6642,2,29,16
3283,6456,6645,1,22,5
3284,6460,6649,2,20,15
3285,6462,6651,1,18,14
3286,6466,6655,2,21,2
3287,6467,6656,1,1,40
3288,6468,6657,1,16,24
3289,6472,6661,1,7,46
3290,6473,6662,1,15,41
3291,6474,6663,1,22,10
3292,6475,6664,1,1,18
3293,6477,6666,1,22,50
3294,6478,6667,2,3,13
3295,6482,6671,1,29,34
3296,6483,6672,2,16,46
3297,6486,6675,1,14,38
3298,6487,6676,1,11,42
3299,6489,6678,2,3,32
3300,6491,6680,1,6,45
3301,6492,6681,2,16,39
3302,6494,6683,2,15,42
3303,6495,6684,1,2,23
3304,6495,6686,2,17,3
3305,6496,6687,1,20,12
3306,6497,6688,2,20,19
3307,6498,6689,2,19,15
3308,6500,6691,2,4,11
3309,6501,6692,2,24,11
3310,6504,6695,2,14,11
3311,6505,6696,1,25,8
3312,6508,6699,2,31,26
3313,6509,6700,1,9,22
3314,6514,6706,1,24,26
3315,6516,6708,1,26,15
3316,6517,6709,2,14,13
3317,6519,6711,2,14,48
3318,6520,6712,1,26,17
3319,6521,6713,1,21,19
3320,6523,6715,2,30,1
3321,6527,6719,2,2,25
3322,6532,6724,1,4,36
3323,6533,6725,2,16,50
3324,6543,6735,2,12,31
3325,6545,6737,1,16,47
3326,6548,6740,2,24,21
3327,6550,6742,1,6,13
3328,6554,6746,2,16,11
3329,6559,6751,1,20,17
3330,6560,6752,2,22,33
3331,6561,6753,1,9,26
3332,6562,6754,1,17,22
3333,6563,6755,1,21,39
3334,6565,6757,1,20,13
3335,6568,6760,2,16,9
3336,6569,6761,1,23,50
3337,6570,6762,2,10,24
3338,6572,6764,1,27,11
3339,6573,6765,2,27,30
3340,6574,6766,2,28,4
3341,6577,6769,2,22,46
3342,6578,6770,2,26,4
3343,6580,6772,2,18,38
3344,6583,6775,2,9,19
3345,6584,6776,1,10,24
3346,6586,6778,1,4,27
3347,6587,6779,1,5,42
3348,6588,6780,1,27,43
3349,6589,6781,1,29,43
3350,6591,6783,2,16,24
3351,6595,6787,1,8,6
3352,6597,6789,1,18,2
3353,6599,6791,1,10,11
3354,6600,6792,1,30,26
3355,6601,6793,2,20,31
3356,6602,6794,2,20,8
3357,6604,6796,1,1,4
3358,6608,6800,1,10,18
3359,6609,6801,1,9,12
3360,6614,6806,2,4,11
3361,6616,6808,2,10,1
3362,6618,6810,2,8,37
3363,6619,6811,2,27,23
3364,6623,6815,1,11,12
3365,6624,6816,2,22,42
3366,6626,6818,1,24,50
3367,6627,6819,1,3,33
3368,6628,6820,2,17,4
3369,6629,6821,2,15,40
3370,6631,6823,1,2,50
3371,6632,6824,1,14,15
3372,6633,6825,2,16,32
3373,6635,6827,1,16,25
3374,6636,6828,2,6,48
3375,6638,6830,2,31,11
3376,6639,6831,2,11,40
3377,6640,6832,2,23,26
3378,6645,6837,1,13,31
3379,6646,6839,2,10,41
3380,6646,6841,2,20,40
3381,6648,6843,1,31,24
3382,6649,6844,2,25,10
3383,6650,6845,1,23,22
3384,6652,6847,2,26,3
3385,6653,6848,1,9,8
3386,6654,6849,2,20,44
3387,6655,6850,2,23,20
3388,6656,6851,1,13,7
3389,6657,6852,2,17,39
3390,6659,6854,2,10,39
3391,6661,6856,2,23,15
3392,6662,6857,1,13,47
3393,6663,6858,2,17,34
3394,6667,6862,2,11,23
3395,6668,6863,1,5,43
3396,6671,6866,2,27,14
3397,6672,6867,1,19,4
3398,6678,6873,2,26,29
3399,6681,6876,1,5,13
3400,6684,6879,2,20,39
3401,6685,6880,1,6,49
3402,6686,6881,2,8,24
3403,6688,6883,1,16,47
3404,6692,6887,2,30,10
3405,6694,6889,2,10,48
3406,6696,6891,1,24,34
3407,6698,6893,1,11,26
3408,6703,6898,1,18,2
3409,6703,6899,1,8,15
3410,6703,6900,1,13,31
3411,6705,6902,2,1,4
3412,6706,6903,2,20,1
3413,6710,6907,2,14,42
3414,6711,6908,2,15,17
3415,6713,6910,1,10,12
3416,6715,6912,2,14,12
3417,6716,6913,2,15,19
3418,6719,6916,1,4,16
3419,6723,6920,2,27,25
3420,6726,6923,1,13,41
3421,6730,6927,1,22,47
3422,6735,6933,1,30,45
3423,6736,6934,2,19,40
3424,6739,6937,1,14,23
3425,6741,6939,1,21,5
3426,6742,6940,1,19,28
3427,6743,6941,1,24,31
3428,6744,6942,1,24,28
3429,6745,6943,2,20,29
3430,6751,6949,1,4,38
3431,6753,6951,2,24,50
3432,6754,6952,1,15,4
3433,6755,6953,1,27,10
3434,6756,6954,1,4,19
3435,6757,6955,2,26,43
3436,6758,6956,1,26,4
3437,6759,6957,1,16,50
3438,6761,6959,1,24,7
3439,6762,6960,2,11,4
3440,6764,6962,2,4,41
3441,6767,6965,2,26,32
3442,6771,6969,1,12,23
3443,6772,6970,2,3,41
3444,6778,6976,2,10,24
3445,6779,6977,2,26,1
3446,6786,6984,2,9,28
3447,6789,6987,2,24,41
3448,6791,6989,1,14,13
3449,6793,6991,1,3,36
3450,6797,6995,2,2,35
3451,6798,6996,1,12,47
3452,6800,6998,1,24,4
3453,6803,7001,1,5,31
3454,6804,7002,2,10,48
3455,6805,7003,1,11,33
3456,6806,7004,2,18,7
3457,6808,7006,1,19,47
3458,6809,7007,2,27,46
3459,6810,7008,1,1,17
3460,6813,7011,2,21,29
3461,6815,7013,1,9,7
3462,6816,7014,1,13,10
3463,6818,7016,2,29,46
3464,6819,7017,2,15,23
3465,6820,7018,2,9,7
3466,6823,7021,1,1,46
3467,6824,7022,2,6,50
3468,6825,7023,1,7,38
3469,6826,7024,1,24,45
3470,6828,7026,2,2,40
3471,6829,7027,2,30,28
3472,6831,7029,2,14,5
3473,6834,7032,1,15,9
3474,6836,7034,2,9,21
3475,6839,7037,2,1,33
3476,6840,7038,1,23,34
3477,6843,7041,2,23,46
3478,6844,7042,1,21,6
3479,6845,7043,1,12,35
3480,6847,7045,2,2,50
3481,6849,7047,1,30,37
3482,6850,7048,2,6,10
3483,6851,7049,2,7,18
3484,6852,7050,2,1,42
3485,6853,7051,2,1,26
3486,6855,7053,2,21,27
3487,6857,7055,2,11,22
3488,6858,7056,1,5,34
3489,6859,7057,1,14,43
3490,6863,7061,2,10,11
3491,6864,7062,1,30,44
3492,6865,7063,1,4,16
3493,6866,7067,1,2,14
3494,6868,7069,1,13,24
3495,6869,7070,2,15,19
3496,6874,7075,1,18,25
3497,6876,7077,2,29,34
3498,6877,7078,1,8,10
3499,6879,7080,2,11,8
3500,6880,7081,2,19,3
3501,6883,7084,1,3,43
3502,6885,7086,1,21,6
3503,6886,7087,2,16,4
3504,6886,7088,1,22,5
3505,6886,7089,2,3,23
3506,6886,7090,2,7,6
3507,6887,7091,2,6,50
3508,6890,7094,1,15,31
3509,6891,7095,1,17,17
3510,6892,7096,2,13,1
3511,6893,7097,2,31,3
3512,6894,7098,1,11,2
3513,6896,7100,1,28,40
3514,6897,7101,1,28,18
3515,6899,7103,2,28,38
3516,6900,7104,2,29,31
3517,6904,7108,2,17,30
3518,6907,7111,2,17,46
3519,6908,7112,1,13,23
3520,6909,7113,1,11,38
3521,6910,7114,1,7,30
3522,6911,7115,1,25,12
3523,6913,7117,2,1,47
3524,6915,7119,2,28,16
3525,6917,7121,1,10,41
3526,6918,7122,2,9,19
3527,6919,7123,1,2,18
3528,6920,7124,1,12,15
3529,6924,7128,2,15,23
3530,6927,7131,2,30,50
3531,6930,7134,2,21,7
3532,6931,7135,2,7,40
3533,6932,7136,1,28,16
3534,6934,7138,2,5,13
3535,6935,7139,2,3,12
3536,6942,7146,1,3,32
3537,6943,7147,2,22,1
3538,6945,7149,2,31,22
3539,6945,7150,2,28,15
3540,6945,7151,2,8,46
3541,6945,7152,1,2,23
3542,6946,7153,1,23,39
3543,6949,7156,2,31,14
3544,6953,7160,2,6,5
3545,6954,7161,2,22,10
3546,6955,7162,1,6,3
3547,6957,7164,1,30,35
3548,6959,7166,2,26,18
3549,6959,7167,1,17,13
3550,6959,7168,1,3,15
3551,6962,7172,1,27,41
3552,6963,7173,1,24,48
3553,6966,7176,1,13,33
3554,6967,7177,1,13,2
3555,6970,7180,2,3,38
3556,6979,7189,2,21,15
3557,6983,7193,1,11,15
3558,6989,7199,1,5,38
3559,6992,7202,1,12,11
3560,6995,7205,1,29,48
3561,6999,7209,1,11,32
3562,7000,7210,2,25,15
3563,7001,7211,2,23,44
3564,7002,7212,1,15,50
3565,7003,7213,1,7,7
3566,7004,7214,2,14,38
3567,7006,7216,2,27,47
3568,7009,7219,2,22,40
3569,7012,7222,2,23,12
3570,7014,7224,1,29,23
3571,7015,7225,1,11,45
3572,7017,7227,1,3,31
3573,7020,7230,1,13,40
3574,7021,7231,1,1,33
3575,7024,7234,2,12,24
3576,7025,7235,1,20,42
3577,7027,7237,1,30,12
3578,7031,7241,1,27,25
3579,7033,7243,1,20,37
3580,7034,7244,2,2,45
3581,7035,7245,1,4,8
3582,7038,7248,1,10,36
3583,7040,7250,1,15,33
3584,7041,7251,2,22,48
3585,7043,7253,1,27,2
3586,7044,7254,2,19,50
3587,7045,7255,1,19,30
3588,7046,7256,1,28,48
3589,7047,7257,2,21,15
3590,7052,7262,1,9,16
3591,7055,7265,1,5,40
3592,7055,7266,1,25,33
3593,7059,7270,2,3,31
3594,7062,7273,1,10,43
3595,7063,7274,2,17,8
3596,7064,7275,2,4,5
3597,7065,7276,1,24,10
3598,7068,7279,1,3,41
3599,7070,7281,2,24,42
3600,7071,7282,2,26,14
3601,7076,7287,1,10,16
3602,7078,7289,2,10,37
3603,7081,7292,1,10,7
3604,7082,7293,1,12,42
3605,7086,7297,2,27,31
3606,7088,7299,1,26,28
3607,7091,7302,1,27,10
3608,7093,7304,1,9,45
3609,7100,7311,1,23,2
3610,7101,7312,2,1,32
3611,7102,7313,2,20,41
3612,7103,7314,2,6,45
3613,7107,7318,2,20,44
3614,7110,7321,1,16,39
3615,7113,7324,2,30,7
3616,7114,7325,2,7,41
3617,7115,7326,2,17,23
3618,7117,7328,2,24,13
3619,7119,7330,1,28,38
3620,7119,7331,1,17,13
3621,7121,7333,2,5,42
3622,7122,7334,2,24,50
3623,7124,7336,2,21,22
3624,7125,7337,1,23,14
3625,7127,7339,2,29,37
3626,7129,7341,1,22,33
3627,7130,7342,1,4,18
3628,7132,7344,1,19,15
3629,7134,7346,1,7,17
3630,7136,7348,2,20,21
3631,7138,7350,2,30,48
3632,7141,7353,1,20,35
3633,7143,7355,2,12,25
3634,7144,7356,1,6,34
3635,7147,7359,1,27,3
3636,7148,7360,1,11,35
3637,7149,7361,2,13,9
3638,7156,7368,2,8,32
3639,7158,7370,1,16,24
3640,7160,7372,2,12,41
3641,7161,7373,2,22,37
3642,7164,7376,2,1,38
3643,7168,7380,1,19,27
3644,7174,7386,2,12,20
3645,7176,7388,1,25,36
3646,7178,7390,1,21,27
3647,7180,7392,1,11,11
3648,7181,7393,2,30,9
3649,7182,7394,2,22,49
3650,7187,7399,1,12,30
3651,7188,7400,1,2,44
3652,7189,7402,1,22,42
3653,7191,7405,2,8,27
3654,7192,7406,1,27,48
3655,7193,7407,2,15,14
3656,7200,7414,1,7,7
3657,7201,7415,1,11,18
3658,7205,7419,2,24,1
3659,7206,7420,1,8,23
3660,7207,7421,2,26,6
3661,7210,7424,2,15,13
3662,7212,7426,1,28,21
3663,7213,7427,1,14,40
3664,7215,7429,1,9,19
3665,7218,7432,1,21,38
3666,7220,7434,2,23,38
3667,7223,7437,1,9,26
3668,7224,7438,2,18,4
3669,7231,7445,2,15,6
3670,7232,7446,2,12,24
3671,7234,7448,2,13,10
3672,7235,7449,2,21,13
3673,7246,7460,1,14,7
3674,7248,7462,2,14,17
3675,7252,7466,2,12,38
3676,7253,7467,2,16,3
3677,7257,7471,1,2,41
3678,7258,7472,1,30,45
3679,7261,7475,1,19,22
3680,7263,7477,2,6,41
3681,7264,7478,1,27,41
3682,7264,7479,2,2,34
3683,7265,7481,2,1,24
3684,7266,7482,2,30,6
3685,7267,7483,2,16,36
3686,7269,7485,1,9,20
3687,7276,7492,1,27,1
3688,7280,7496,2,25,19
3689,7282,7498,1,10,12
3690,7284,7500,2,9,49
3691,7285,7501,1,8,13
3692,7288,7504,1,15,18
3693,7288,7506,1,26,37
3694,7288,7507,1,29,22
3695,7289,7508,2,8,17
3696,7290,7509,1,29,5
3697,7291,7510,2,25,22
3698,7292,7511,2,21,10
3699,7293,7512,1,31,30
3700,7294,7513,2,9,14
3701,7296,7515,1,14,2
3702,7297,7516,2,15,27
3703,7300,7519,1,19,26
3704,7301,7520,2,2,1
3705,7302,7521,2,24,29
3706,7307,7526,1,9,50
3707,7308,7527,2,14,36
3708,7309,7528,2,5,10
3709,7310,7529,1,8,11
3710,7311,7530,2,30,2
3711,7314,7533,1,16,14
3712,7315,7534,2,19,36
3713,7316,7535,2,26,50
3714,7317,7536,2,16,16
3715,7318,7537,1,30,49
3716,7319,7538,2,23,30
3717,7320,7539,1,1,15
3718,7321,7540,2,24,30
3719,7321,7541,1,17,23
3720,7321,7542,2,18,32
3721,7323,7544,2,31,41
3722,7331,7552,2,2,38
3723,7333,7554,2,30,19
3724,7334,7555,2,30,32
3725,7335,7556,1,26,12
3726,7337,7558,2,22,27
3727,7338,7560,1,1,22
3728,7339,7561,2,22,24
3729,7340,7562,1,24,24
3730,7344,7566,2,9,20
3731,7346,7568,1,22,27
3732,7353,7575,1,25,47
3733,7354,7576,2,27,8
3734,7355,7577,1,11,47
3735,7356,7578,1,9,9
3736,7358,7580,1,25,2
3737,7360,7582,1,30,1
3738,7361,7583,1,30,3
3739,7363,7585,2,3,32
3740,7365,7587,2,11,30
3741,7366,7588,1,9,24
3742,7371,7593,2,9,22
3743,7372,7594,1,20,8
3744,7373,7595,2,20,14
3745,7373,7596,1,5,25
3746,7373,7597,2,28,23
3747,7373,7598,2,30,2
3748,7376,7601,1,18,16
3749,7380,7605,1,23,27
3750,7381,7606,2,9,44
3751,7382,7607,1,19,44
3752,7384,7609,1,13,18
3753,7385,7610,2,29,2
3754,7386,7611,1,5,44
3755,7388,7613,1,26,24
3756,7389,7614,1,14,24
3757,7390,7615,2,7,7
3758,7391,7616,1,16,3
3759,7394,7619,1,8,50
3760,7396,7621,1,26,16
3761,7397,7622,1,14,38
3762,7400,7625,1,31,32
3763,7403,7628,2,2,46
3764,7404,7629,1,27,21
3765,7406,7631,2,14,34
3766,7408,7633,1,4,41
3767,7409,7634,1,18,14
3768,7411,7636,2,11,3
3769,7414,7639,2,3,15
3770,7415,7640,1,24,25
3771,7417,7642,2,28,8
3772,7418,7643,1,20,7
3773,7420,7645,1,27,28
3774,7421,7646,2,23,11
3775,7422,7647,1,2,13
3776,7423,7648,1,24,43
3777,7424,7649,2,15,40
3778,7426,7651,1,14,14
3779,7429,7654,2,17,7
3780,7432,7657,2,6,27
3781,7434,7659,2,4,1
3782,7435,7660,1,1,33
3783,7436,7661,2,1,45
3784,7438,7663,1,10,44
3785,7440,7665,1,6,4
3786,7442,7667,2,28,45
3787,7443,7668,2,2,46
3788,7445,7670,1,11,24
3789,7450,7675,2,12,14
3790,7451,7676,1,6,13
3791,7454,7679,2,2,35
3792,7455,7680,1,17,40
3793,7456,7681,1,5,26
3794,7463,7688,2,31,2
3795,7468,7693,2,14,23
3796,7471,7696,2,22,22
3797,7473,7698,1,24,16
3798,7475,7700,1,19,33
3799,7476,7701,1,26,14
3800,7477,7702,1,22,11
3801,7478,7703,1,29,22
3802,7480,7705,1,30,9
3803,7483,7708,1,21,39
3804,7487,7712,1,24,9
3805,7489,7714,2,13,9
3806,7491,7716,1,25,15
3807,7494,7719,1,29,41
3808,7495,7720,2,10,19
3809,7496,7721,1,2,35
3810,7497,7722,1,24,2
3811,7498,7723,1,27,32
3812,7499,7724,2,12,14
3813,7501,7726,1,19,8
3814,7504,7729,2,4,42
3815,7505,7730,1,31,31
3816,7508,7733,2,5,45
3817,7509,7734,1,10,4
3818,7510,7735,2,14,4
3819,7511,7736,2,13,14
3820,7514,7739,2,25,8
3821,7516,7741,2,1,35
3822,7517,7742,2,4,26
3823,7520,7745,1,14,1
3824,7521,7746,1,3,40
3825,7522,7747,2,2,35
3826,7524,7749,1,9,23
3827,7525,7750,2,11,4
3828,7527,7752,1,16,28
3829,7528,7753,2,25,17
3830,7530,7755,2,15,50
3831,7531,7756,2,10,8
3832,7532,7757,2,14,30
3833,7533,7758,1,24,25
3834,7535,7760,2,31,40
3835,7537,7762,2,22,4
3836,7538,7763,1,20,4
3837,7539,7764,2,11,24
3838,7540,7765,1,1,24
3839,7541,7766,2,15,42
3840,7542,7767,1,21,31
3841,7543,7768,2,21,41
3842,7545,7770,2,23,48
3843,7546,7771,1,21,47
