CaseMasterID,ActID,SectionID
8437,IPC,454
8437,IPC,457
8438,IPC,420
8438,IPC,66D
8439,IPC,420
8439,IPC,66D
8440,IPC,356
8440,IPC,379
8441,IPC,392
8442,IPC,420
8442,IPC,66D
8443,IPC,27
8444,IPC,379
8444,IPC,380
8445,IPC,21
8445,IPC,29
8446,IPC,325
8446,IPC,326
8447,IPC,379
8448,IPC,354
8449,IPC,21
8449,IPC,29
8450,IPC,420
8451,IPC,420
8451,IPC,66D
8452,IPC,323
8453,IPC,268
8454,IPC,420
8455,IPC,356
8455,IPC,379
8456,IPC,454
8456,IPC,457
8457,IPC,268
8458,IPC,420
8458,IPC,66D
8459,IPC,325
8459,IPC,326
8460,IPC,379
8460,IPC,380
8461,IPC,420
8462,IPC,379
8463,IPC,27
8464,IPC,420
8464,IPC,66D
8465,IPC,268
8466,IPC,268
8467,IPC,27
8468,IPC,323
8469,IPC,420
8469,IPC,66D
8470,IPC,420
8470,IPC,66D
8471,IPC,379
8472,IPC,420
8473,IPC,379
8474,IPC,27
8475,IPC,379
8475,IPC,380
8476,IPC,454
8476,IPC,457
8477,IPC,498A
8477,IPC,304B
8478,IPC,268
8479,IPC,420
8479,IPC,66D
8480,IPC,454
8480,IPC,457
8481,IPC,363
8481,IPC,365
8482,IPC,27
8483,IPC,420
8483,IPC,66D
8484,IPC,454
8484,IPC,457
8485,IPC,420
8486,IPC,420
8486,IPC,66D
8487,IPC,379
8487,IPC,380
8488,IPC,268
8489,IPC,27
8490,IPC,454
8490,IPC,457
8491,IPC,454
8491,IPC,457
8492,IPC,27
8493,IPC,454
8493,IPC,457
8494,IPC,323
8495,IPC,356
8495,IPC,379
8496,IPC,268
8497,IPC,454
8497,IPC,457
8498,IPC,420
8499,IPC,354
8500,IPC,420
8500,IPC,66D
8501,IPC,143
8502,IPC,379
8503,IPC,354
8504,IPC,379
8505,IPC,354D
8505,IPC,67
8506,IPC,27
8507,IPC,379
8507,IPC,380
8508,IPC,498A
8508,IPC,304B
8509,IPC,354
8510,IPC,363
8510,IPC,365
8511,IPC,379
8512,IPC,27
8513,IPC,454
8513,IPC,457
8514,IPC,454
8514,IPC,457
8515,IPC,420
8515,IPC,66D
8516,IPC,392
8517,IPC,323
8518,IPC,379
8519,IPC,307
8520,IPC,498A
8521,IPC,420
8521,IPC,66D
8522,IPC,363
8522,IPC,365
8523,IPC,420
8523,IPC,66D
8524,IPC,379
8524,IPC,380
8525,IPC,420
8525,IPC,66D
8526,IPC,498A
8526,IPC,304B
8527,IPC,379
8527,IPC,380
8528,IPC,147
8528,IPC,148
8529,IPC,21
8529,IPC,29
8530,IPC,420
8530,IPC,66D
8531,IPC,420
8531,IPC,66D
8532,IPC,454
8532,IPC,457
8533,IPC,379
8533,IPC,380
8534,IPC,420
8534,IPC,66D
8535,IPC,143
8536,IPC,354D
8536,IPC,67
8537,IPC,323
8538,IPC,325
8538,IPC,326
8539,IPC,354D
8539,IPC,67
8540,IPC,356
8540,IPC,379
8541,IPC,420
8542,IPC,420
8542,IPC,66D
8543,IPC,420
8543,IPC,66D
8544,IPC,498A
8544,IPC,304B
8545,IPC,379
8545,IPC,380
8546,IPC,395
8547,IPC,268
8548,IPC,354
8549,IPC,379
8549,IPC,380
8550,IPC,323
8551,IPC,21
8551,IPC,29
8552,IPC,27
8553,IPC,363
8553,IPC,365
8554,IPC,379
8554,IPC,380
8555,IPC,354D
8555,IPC,67
8556,IPC,21
8556,IPC,29
8557,IPC,323
8558,IPC,323
8559,IPC,420
8559,IPC,66D
8560,IPC,454
8560,IPC,457
8561,IPC,420
8562,IPC,268
8563,IPC,454
8563,IPC,457
8564,IPC,454
8564,IPC,457
8565,IPC,379
8565,IPC,380
8566,IPC,21
8566,IPC,29
8567,IPC,420
8568,IPC,379
8568,IPC,380
8569,IPC,379
8569,IPC,380
8570,IPC,498A
8571,IPC,363
8571,IPC,365
8572,IPC,379
8573,IPC,354
8574,IPC,379
8575,IPC,147
8575,IPC,148
8576,IPC,354
8577,IPC,379
8577,IPC,380
8578,IPC,379
8578,IPC,380
8579,IPC,325
8579,IPC,326
8580,IPC,356
8580,IPC,379
8581,IPC,356
8581,IPC,379
8582,IPC,498A
8582,IPC,304B
8583,IPC,268
8584,IPC,354D
8584,IPC,67
8585,IPC,454
8585,IPC,457
8586,IPC,379
8587,IPC,27
8588,IPC,379
8588,IPC,380
8589,IPC,420
8590,IPC,379
8591,IPC,379
8591,IPC,380
8592,IPC,420
8593,IPC,454
8593,IPC,457
8594,IPC,379
8595,IPC,354
8596,IPC,323
8597,IPC,420
8597,IPC,66D
8598,IPC,379
8598,IPC,380
8599,IPC,323
8600,IPC,395
8601,IPC,379
8602,IPC,454
8602,IPC,457
8603,IPC,420
8603,IPC,66D
8604,IPC,354
8605,IPC,325
8605,IPC,326
8606,IPC,354
8607,IPC,420
8608,IPC,325
8608,IPC,326
8609,IPC,420
8610,IPC,379
8611,IPC,356
8611,IPC,379
8612,IPC,379
8612,IPC,380
8613,IPC,379
8614,IPC,268
8615,IPC,498A
8616,IPC,268
8617,IPC,354D
8617,IPC,67
8618,IPC,325
8618,IPC,326
8619,IPC,323
8620,IPC,454
8620,IPC,457
8621,IPC,454
8621,IPC,457
8622,IPC,354D
8622,IPC,67
8623,IPC,323
8624,IPC,323
8625,IPC,454
8625,IPC,457
8626,IPC,420
8626,IPC,66D
8627,IPC,325
8627,IPC,326
8628,IPC,420
8628,IPC,66D
8629,IPC,395
8630,IPC,392
8631,IPC,420
8631,IPC,66D
8632,IPC,498A
8633,IPC,379
8633,IPC,380
8634,IPC,420
8634,IPC,66D
8635,IPC,356
8635,IPC,379
8636,IPC,323
8637,IPC,420
8638,IPC,147
8638,IPC,148
8639,IPC,356
8639,IPC,379
8640,IPC,21
8640,IPC,29
8641,IPC,21
8641,IPC,29
8642,IPC,268
8643,IPC,307
8644,IPC,323
8645,IPC,395
8646,IPC,379
8646,IPC,380
8647,IPC,454
8647,IPC,457
8648,IPC,420
8649,IPC,363
8649,IPC,365
8650,IPC,498A
8650,IPC,304B
8651,IPC,307
8652,IPC,395
8653,IPC,143
8654,IPC,379
8654,IPC,380
8655,IPC,323
8656,IPC,143
8657,IPC,420
8657,IPC,66D
8658,IPC,354
8659,IPC,379
8659,IPC,380
8660,IPC,354D
8660,IPC,67
8661,IPC,27
8662,IPC,356
8662,IPC,379
8663,IPC,420
8663,IPC,66D
8664,IPC,420
8664,IPC,66D
8665,IPC,420
8666,IPC,147
8666,IPC,148
8667,IPC,454
8667,IPC,457
8668,IPC,268
8669,IPC,392
8670,IPC,356
8670,IPC,379
8671,IPC,379
8672,IPC,454
8672,IPC,457
8673,IPC,268
8674,IPC,379
8675,IPC,27
8676,IPC,325
8676,IPC,326
8677,IPC,420
8677,IPC,66D
8678,IPC,420
8679,IPC,268
8680,IPC,354
8681,IPC,392
8682,IPC,454
8682,IPC,457
8683,IPC,420
8684,IPC,27
8685,IPC,454
8685,IPC,457
8686,IPC,392
8687,IPC,356
8687,IPC,379
8688,IPC,27
8689,IPC,379
8689,IPC,380
8690,IPC,325
8690,IPC,326
8691,IPC,356
8691,IPC,379
8692,IPC,354
8693,IPC,395
8694,IPC,454
8694,IPC,457
8695,IPC,354D
8695,IPC,67
8696,IPC,420
8697,IPC,323
8698,IPC,379
8699,IPC,420
8700,IPC,379
8700,IPC,380
8701,IPC,420
8702,IPC,354
8703,IPC,379
8703,IPC,380
8704,IPC,395
8705,IPC,498A
8705,IPC,304B
8706,IPC,143
8707,IPC,27
8708,IPC,143
8709,IPC,379
8710,IPC,498A
8711,IPC,498A
8711,IPC,304B
8712,IPC,143
8713,IPC,354D
8713,IPC,67
8714,IPC,354
8715,IPC,498A
8716,IPC,454
8716,IPC,457
8717,IPC,379
8717,IPC,380
8718,IPC,323
8719,IPC,379
8720,IPC,354
8721,IPC,379
8721,IPC,380
8722,IPC,379
8722,IPC,380
8723,IPC,454
8723,IPC,457
8724,IPC,379
8725,IPC,420
8725,IPC,66D
8726,IPC,379
8727,IPC,420
8727,IPC,66D
8728,IPC,420
8728,IPC,66D
8729,IPC,354
8730,IPC,379
8730,IPC,380
8731,IPC,323
8732,IPC,420
8733,IPC,21
8733,IPC,29
8734,IPC,420
8735,IPC,27
8736,IPC,379
8737,IPC,302
8738,IPC,498A
8739,IPC,21
8739,IPC,29
8740,IPC,379
8740,IPC,380
8741,IPC,354
8742,IPC,379
8743,IPC,354D
8743,IPC,67
8744,IPC,27
8745,IPC,379
8745,IPC,380
8746,IPC,379
8746,IPC,380
8747,IPC,354
8748,IPC,498A
8748,IPC,304B
8749,IPC,268
8750,IPC,379
8750,IPC,380
8751,IPC,498A
8751,IPC,304B
8752,IPC,325
8752,IPC,326
8753,IPC,307
8754,IPC,325
8754,IPC,326
8755,IPC,498A
8756,IPC,379
8756,IPC,380
8757,IPC,323
8758,IPC,363
8758,IPC,365
8759,IPC,454
8759,IPC,457
8760,IPC,420
8760,IPC,66D
8761,IPC,392
8762,IPC,325
8762,IPC,326
8763,IPC,302
8764,IPC,392
8765,IPC,379
8765,IPC,380
8766,IPC,356
8766,IPC,379
8767,IPC,454
8767,IPC,457
8768,IPC,420
8768,IPC,66D
8769,IPC,379
8770,IPC,323
8771,IPC,420
8772,IPC,325
8772,IPC,326
8773,IPC,323
8774,IPC,354
8775,IPC,356
8775,IPC,379
8776,IPC,323
8777,IPC,379
8777,IPC,380
8778,IPC,454
8778,IPC,457
8779,IPC,379
8779,IPC,380
8780,IPC,325
8780,IPC,326
8781,IPC,420
8781,IPC,66D
8782,IPC,420
8782,IPC,66D
8783,IPC,354D
8783,IPC,67
8784,IPC,420
8784,IPC,66D
8785,IPC,420
8786,IPC,379
8787,IPC,454
8787,IPC,457
8788,IPC,392
8789,IPC,143
8790,IPC,323
8791,IPC,307
8792,IPC,268
8793,IPC,354
8794,IPC,356
8794,IPC,379
8795,IPC,379
8795,IPC,380
8796,IPC,268
8797,IPC,356
8797,IPC,379
8798,IPC,420
8799,IPC,420
8800,IPC,379
8801,IPC,379
8801,IPC,380
8802,IPC,379
8802,IPC,380
8803,IPC,379
8804,IPC,392
8805,IPC,420
8805,IPC,66D
8806,IPC,379
8806,IPC,380
8807,IPC,354D
8807,IPC,67
8808,IPC,27
8809,IPC,307
8810,IPC,454
8810,IPC,457
8811,IPC,354D
8811,IPC,67
8812,IPC,379
8812,IPC,380
8813,IPC,454
8813,IPC,457
8814,IPC,379
8815,IPC,268
8816,IPC,323
8817,IPC,379
8818,IPC,454
8818,IPC,457
8819,IPC,268
8820,IPC,379
8820,IPC,380
8821,IPC,498A
8821,IPC,304B
8822,IPC,323
8823,IPC,379
8823,IPC,380
8824,IPC,392
8825,IPC,143
8826,IPC,143
8827,IPC,268
8828,IPC,379
8829,IPC,420
8830,IPC,454
8830,IPC,457
8831,IPC,143
8832,IPC,379
8832,IPC,380
8833,IPC,325
8833,IPC,326
8834,IPC,325
8834,IPC,326
8835,IPC,354
8836,IPC,325
8836,IPC,326
8837,IPC,356
8837,IPC,379
8838,IPC,143
8839,IPC,454
8839,IPC,457
8840,IPC,147
8840,IPC,148
8841,IPC,392
8842,IPC,354
8843,IPC,325
8843,IPC,326
8844,IPC,379
8845,IPC,392
8846,IPC,420
8847,IPC,323
8848,IPC,379
8849,IPC,354D
8849,IPC,67
8850,IPC,354
8851,IPC,420
8852,IPC,268
8853,IPC,356
8853,IPC,379
8854,IPC,392
8855,IPC,379
8855,IPC,380
8856,IPC,420
8856,IPC,66D
8857,IPC,363
8857,IPC,365
8858,IPC,354D
8858,IPC,67
8859,IPC,354
8860,IPC,325
8860,IPC,326
8861,IPC,363
8861,IPC,365
8862,IPC,356
8862,IPC,379
8863,IPC,379
8864,IPC,147
8864,IPC,148
8865,IPC,420
8865,IPC,66D
8866,IPC,379
8866,IPC,380
8867,IPC,379
8867,IPC,380
8868,IPC,379
8868,IPC,380
8869,IPC,454
8869,IPC,457
8870,IPC,392
8871,IPC,498A
8872,IPC,354
8873,IPC,392
8874,IPC,325
8874,IPC,326
8875,IPC,147
8875,IPC,148
8876,IPC,454
8876,IPC,457
8877,IPC,420
8877,IPC,66D
8878,IPC,379
8878,IPC,380
8879,IPC,392
8880,IPC,420
8881,IPC,454
8881,IPC,457
8882,IPC,379
8882,IPC,380
8883,IPC,420
8883,IPC,66D
8884,IPC,379
8884,IPC,380
8885,IPC,420
8886,IPC,323
8887,IPC,379
8887,IPC,380
8888,IPC,454
8888,IPC,457
8889,IPC,323
8890,IPC,454
8890,IPC,457
8891,IPC,354D
8891,IPC,67
8892,IPC,323
8893,IPC,354D
8893,IPC,67
8894,IPC,143
8895,IPC,420
8895,IPC,66D
8896,IPC,420
8897,IPC,379
8898,IPC,379
8898,IPC,380
8899,IPC,356
8899,IPC,379
8900,IPC,307
8901,IPC,498A
8901,IPC,304B
8902,IPC,268
8903,IPC,27
8904,IPC,392
8905,IPC,498A
8906,IPC,323
8907,IPC,147
8907,IPC,148
8908,IPC,498A
8909,IPC,420
8909,IPC,66D
8910,IPC,498A
8911,IPC,420
8912,IPC,498A
8912,IPC,304B
8913,IPC,420
8914,IPC,420
8915,IPC,323
8916,IPC,323
8917,IPC,307
8918,IPC,420
8919,IPC,268
8920,IPC,420
8920,IPC,66D
8921,IPC,27
8922,IPC,454
8922,IPC,457
8923,IPC,27
8924,IPC,379
8925,IPC,454
8925,IPC,457
8926,IPC,420
8926,IPC,66D
8927,IPC,454
8927,IPC,457
8928,IPC,379
8929,IPC,268
8930,IPC,147
8930,IPC,148
8931,IPC,454
8931,IPC,457
8932,IPC,302
8933,IPC,379
8933,IPC,380
8934,IPC,354D
8934,IPC,67
8935,IPC,454
8935,IPC,457
8936,IPC,420
8936,IPC,66D
8937,IPC,420
8938,IPC,325
8938,IPC,326
8939,IPC,498A
8939,IPC,304B
8940,IPC,354
8941,IPC,27
8942,IPC,323
8943,IPC,143
8944,IPC,323
8945,IPC,323
8946,IPC,379
8946,IPC,380
8947,IPC,454
8947,IPC,457
8948,IPC,379
8948,IPC,380
8949,IPC,379
8950,IPC,356
8950,IPC,379
8951,IPC,354D
8951,IPC,67
8952,IPC,354D
8952,IPC,67
8953,IPC,27
8954,IPC,354
8955,IPC,379
8956,IPC,325
8956,IPC,326
8957,IPC,498A
8958,IPC,498A
8959,IPC,307
8960,IPC,307
8961,IPC,498A
8962,IPC,354D
8962,IPC,67
8963,IPC,147
8963,IPC,148
8964,IPC,323
8965,IPC,454
8965,IPC,457
8966,IPC,363
8966,IPC,365
8967,IPC,325
8967,IPC,326
8968,IPC,356
8968,IPC,379
8969,IPC,395
8970,IPC,379
8970,IPC,380
8971,IPC,420
8971,IPC,66D
8972,IPC,454
8972,IPC,457
8973,IPC,498A
8974,IPC,420
8975,IPC,323
8976,IPC,323
8977,IPC,395
8978,IPC,420
8978,IPC,66D
8979,IPC,420
8979,IPC,66D
8980,IPC,420
8980,IPC,66D
8981,IPC,147
8981,IPC,148
8982,IPC,147
8982,IPC,148
8983,IPC,268
8984,IPC,454
8984,IPC,457
8985,IPC,356
8985,IPC,379
8986,IPC,356
8986,IPC,379
8987,IPC,268
8988,IPC,379
8988,IPC,380
8989,IPC,454
8989,IPC,457
8990,IPC,420
8991,IPC,354
8992,IPC,27
8993,IPC,379
8994,IPC,454
8994,IPC,457
8995,IPC,379
8996,IPC,27
8997,IPC,354
8998,IPC,420
8998,IPC,66D
8999,IPC,27
9000,IPC,454
9000,IPC,457
9001,IPC,454
9001,IPC,457
9002,IPC,420
9003,IPC,498A
9004,IPC,392
9005,IPC,420
9006,IPC,379
9006,IPC,380
9007,IPC,498A
9008,IPC,420
9008,IPC,66D
9009,IPC,420
9009,IPC,66D
9010,IPC,323
9011,IPC,392
9012,IPC,454
9012,IPC,457
9013,IPC,454
9013,IPC,457
9014,IPC,379
9014,IPC,380
9015,IPC,392
9016,IPC,420
9017,IPC,498A
9018,IPC,323
9019,IPC,147
9019,IPC,148
9020,IPC,354D
9020,IPC,67
9021,IPC,420
9021,IPC,66D
9022,IPC,420
9023,IPC,498A
9024,IPC,354
9025,IPC,356
9025,IPC,379
9026,IPC,454
9026,IPC,457
9027,IPC,420
9028,IPC,354D
9028,IPC,67
9029,IPC,354
9030,IPC,379
9030,IPC,380
9031,IPC,354D
9031,IPC,67
9032,IPC,27
9033,IPC,498A
9034,IPC,498A
9035,IPC,268
9036,IPC,379
9036,IPC,380
9037,IPC,420
9037,IPC,66D
9038,IPC,454
9038,IPC,457
9039,IPC,27
9040,IPC,420
9041,IPC,420
9041,IPC,66D
9042,IPC,354
9043,IPC,354D
9043,IPC,67
9044,IPC,354
9045,IPC,147
9045,IPC,148
9046,IPC,302
9047,IPC,454
9047,IPC,457
9048,IPC,356
9048,IPC,379
9049,IPC,354
9050,IPC,498A
9051,IPC,454
9051,IPC,457
9052,IPC,27
9053,IPC,392
9054,IPC,354D
9054,IPC,67
9055,IPC,379
9056,IPC,454
9056,IPC,457
9057,IPC,379
9058,IPC,420
9058,IPC,66D
9059,IPC,354
9060,IPC,363
9060,IPC,365
9061,IPC,420
9061,IPC,66D
9062,IPC,379
9062,IPC,380
9063,IPC,420
9063,IPC,66D
9064,IPC,323
9065,IPC,147
9065,IPC,148
9066,IPC,354
9067,IPC,379
9068,IPC,420
9068,IPC,66D
9069,IPC,323
9070,IPC,379
9070,IPC,380
9071,IPC,379
9071,IPC,380
9072,IPC,325
9072,IPC,326
9073,IPC,498A
9074,IPC,454
9074,IPC,457
9075,IPC,325
9075,IPC,326
9076,IPC,356
9076,IPC,379
9077,IPC,420
9077,IPC,66D
9078,IPC,379
9078,IPC,380
9079,IPC,143
9080,IPC,354D
9080,IPC,67
9081,IPC,498A
9081,IPC,304B
9082,IPC,379
9082,IPC,380
9083,IPC,420
9083,IPC,66D
9084,IPC,420
9084,IPC,66D
9085,IPC,323
9086,IPC,325
9086,IPC,326
9087,IPC,363
9087,IPC,365
9088,IPC,354D
9088,IPC,67
9089,IPC,354
9090,IPC,379
9090,IPC,380
9091,IPC,379
9091,IPC,380
9092,IPC,498A
9093,IPC,379
9094,IPC,323
9095,IPC,454
9095,IPC,457
9096,IPC,307
9097,IPC,379
9097,IPC,380
9098,IPC,354D
9098,IPC,67
9099,IPC,498A
9100,IPC,420
9100,IPC,66D
9101,IPC,354
9102,IPC,143
9103,IPC,356
9103,IPC,379
9104,IPC,323
9105,IPC,323
9106,IPC,420
9107,IPC,21
9107,IPC,29
9108,IPC,143
9109,IPC,498A
9109,IPC,304B
9110,IPC,420
9110,IPC,66D
9111,IPC,454
9111,IPC,457
9112,IPC,323
9113,IPC,268
9114,IPC,454
9114,IPC,457
9115,IPC,325
9115,IPC,326
9116,IPC,363
9116,IPC,365
9117,IPC,27
9118,IPC,420
9119,IPC,420
9119,IPC,66D
9120,IPC,27
9121,IPC,27
9122,IPC,420
9122,IPC,66D
9123,IPC,420
9123,IPC,66D
9124,IPC,420
9125,IPC,379
9125,IPC,380
9126,IPC,420
9127,IPC,420
9128,IPC,395
9129,IPC,147
9129,IPC,148
9130,IPC,268
9131,IPC,379
9131,IPC,380
9132,IPC,323
9133,IPC,323
9134,IPC,147
9134,IPC,148
9135,IPC,379
9135,IPC,380
9136,IPC,454
9136,IPC,457
9137,IPC,147
9137,IPC,148
9138,IPC,420
9139,IPC,143
9140,IPC,498A
9141,IPC,454
9141,IPC,457
9142,IPC,420
9143,IPC,420
9144,IPC,420
9145,IPC,302
9146,IPC,21
9146,IPC,29
9147,IPC,420
9147,IPC,66D
9148,IPC,420
9148,IPC,66D
9149,IPC,323
9150,IPC,363
9150,IPC,365
9151,IPC,325
9151,IPC,326
9152,IPC,454
9152,IPC,457
9153,IPC,395
9154,IPC,325
9154,IPC,326
9155,IPC,379
9155,IPC,380
9156,IPC,323
9157,IPC,379
9158,IPC,354
9159,IPC,379
9159,IPC,380
9160,IPC,379
9161,IPC,454
9161,IPC,457
9162,IPC,268
9163,IPC,354
9164,IPC,420
9164,IPC,66D
9165,IPC,379
9165,IPC,380
9166,IPC,323
9167,IPC,379
9168,IPC,498A
9169,IPC,420
9170,IPC,323
9171,IPC,323
9172,IPC,420
9173,IPC,379
9173,IPC,380
9174,IPC,323
9175,IPC,420
9176,IPC,420
9177,IPC,379
9177,IPC,380
9178,IPC,363
9178,IPC,365
9179,IPC,379
9179,IPC,380
9180,IPC,379
9180,IPC,380
9181,IPC,27
9182,IPC,302
9183,IPC,379
9183,IPC,380
9184,IPC,323
9185,IPC,420
9186,IPC,379
9187,IPC,454
9187,IPC,457
9188,IPC,498A
9189,IPC,379
9189,IPC,380
9190,IPC,147
9190,IPC,148
9191,IPC,454
9191,IPC,457
9192,IPC,379
9192,IPC,380
9193,IPC,356
9193,IPC,379
9194,IPC,379
9194,IPC,380
9195,IPC,268
9196,IPC,379
9197,IPC,323
9198,IPC,143
9199,IPC,354
9200,IPC,268
9201,IPC,379
9202,IPC,498A
9203,IPC,354D
9203,IPC,67
9204,IPC,420
9205,IPC,498A
9206,IPC,498A
9207,IPC,363
9207,IPC,365
9208,IPC,323
9209,IPC,392
9210,IPC,420
9210,IPC,66D
9211,IPC,420
9212,IPC,420
9213,IPC,323
9214,IPC,395
9215,IPC,420
9216,IPC,356
9216,IPC,379
9217,IPC,420
9217,IPC,66D
9218,IPC,498A
9219,IPC,420
9219,IPC,66D
9220,IPC,143
9221,IPC,323
9222,IPC,354D
9222,IPC,67
9223,IPC,323
9224,IPC,143
9225,IPC,379
9226,IPC,420
9227,IPC,379
9228,IPC,268
9229,IPC,325
9229,IPC,326
9230,IPC,454
9230,IPC,457
9231,IPC,354D
9231,IPC,67
9232,IPC,379
9232,IPC,380
9233,IPC,354D
9233,IPC,67
9234,IPC,354
9235,IPC,21
9235,IPC,29
9236,IPC,454
9236,IPC,457
9237,IPC,420
9238,IPC,356
9238,IPC,379
9239,IPC,420
9240,IPC,498A
9241,IPC,379
9241,IPC,380
9242,IPC,323
9243,IPC,323
9244,IPC,379
9244,IPC,380
9245,IPC,268
9246,IPC,379
9247,IPC,420
9247,IPC,66D
9248,IPC,325
9248,IPC,326
9249,IPC,379
9249,IPC,380
9250,IPC,379
9251,IPC,379
9251,IPC,380
9252,IPC,454
9252,IPC,457
9253,IPC,356
9253,IPC,379
9254,IPC,379
9254,IPC,380
9255,IPC,147
9255,IPC,148
9256,IPC,27
9257,IPC,498A
9258,IPC,323
9259,IPC,420
9259,IPC,66D
9260,IPC,323
9261,IPC,498A
9262,IPC,498A
9263,IPC,420
9263,IPC,66D
9264,IPC,268
9265,IPC,27
9266,IPC,323
9267,IPC,323
9268,IPC,27
9269,IPC,354
9270,IPC,454
9270,IPC,457
9271,IPC,420
9271,IPC,66D
9272,IPC,307
9273,IPC,498A
9274,IPC,454
9274,IPC,457
9275,IPC,420
9276,IPC,498A
9277,IPC,379
9278,IPC,268
9279,IPC,420
9279,IPC,66D
9280,IPC,420
9281,IPC,325
9281,IPC,326
9282,IPC,395
9283,IPC,392
9284,IPC,323
9285,IPC,307
9286,IPC,420
9287,IPC,395
9288,IPC,379
9288,IPC,380
9289,IPC,323
9290,IPC,420
9291,IPC,420
9292,IPC,379
9292,IPC,380
9293,IPC,147
9293,IPC,148
9294,IPC,307
9295,IPC,379
9295,IPC,380
9296,IPC,379
9296,IPC,380
9297,IPC,356
9297,IPC,379
9298,IPC,379
9298,IPC,380
9299,IPC,420
9299,IPC,66D
9300,IPC,420
9300,IPC,66D
9301,IPC,21
9301,IPC,29
9302,IPC,21
9302,IPC,29
9303,IPC,354D
9303,IPC,67
9304,IPC,454
9304,IPC,457
9305,IPC,379
9305,IPC,380
9306,IPC,379
9306,IPC,380
9307,IPC,323
9308,IPC,392
9309,IPC,395
9310,IPC,325
9310,IPC,326
9311,IPC,420
9312,IPC,356
9312,IPC,379
9313,IPC,379
9313,IPC,380
9314,IPC,498A
9315,IPC,21
9315,IPC,29
9316,IPC,143
9317,IPC,302
9318,IPC,392
9319,IPC,363
9319,IPC,365
9320,IPC,356
9320,IPC,379
9321,IPC,498A
9321,IPC,304B
9322,IPC,498A
9323,IPC,379
9323,IPC,380
9324,IPC,147
9324,IPC,148
9325,IPC,379
9325,IPC,380
9326,IPC,363
9326,IPC,365
9327,IPC,454
9327,IPC,457
9328,IPC,27
9329,IPC,323
9330,IPC,323
9331,IPC,147
9331,IPC,148
9332,IPC,379
9332,IPC,380
9333,IPC,323
9334,IPC,379
9334,IPC,380
9335,IPC,498A
9335,IPC,304B
9336,IPC,268
9337,IPC,498A
9338,IPC,143
9339,IPC,379
9340,IPC,307
9341,IPC,498A
9342,IPC,356
9342,IPC,379
9343,IPC,325
9343,IPC,326
9344,IPC,27
9345,IPC,323
9346,IPC,354
9347,IPC,354D
9347,IPC,67
9348,IPC,420
9349,IPC,498A
9350,IPC,21
9350,IPC,29
9351,IPC,379
9352,IPC,325
9352,IPC,326
9353,IPC,354D
9353,IPC,67
9354,IPC,379
9355,IPC,325
9355,IPC,326
9356,IPC,325
9356,IPC,326
9357,IPC,420
9357,IPC,66D
9358,IPC,498A
9359,IPC,354D
9359,IPC,67
9360,IPC,454
9360,IPC,457
9361,IPC,379
9361,IPC,380
9362,IPC,379
9363,IPC,392
9364,IPC,379
9364,IPC,380
9365,IPC,21
9365,IPC,29
9366,IPC,379
9366,IPC,380
9367,IPC,307
9368,IPC,379
9368,IPC,380
9369,IPC,392
9370,IPC,356
9370,IPC,379
9371,IPC,302
9372,IPC,395
9373,IPC,325
9373,IPC,326
9374,IPC,420
9375,IPC,454
9375,IPC,457
9376,IPC,392
9377,IPC,354D
9377,IPC,67
9378,IPC,354
9379,IPC,356
9379,IPC,379
9380,IPC,379
9381,IPC,379
9381,IPC,380
9382,IPC,420
9382,IPC,66D
9383,IPC,498A
9384,IPC,379
9385,IPC,323
9386,IPC,325
9386,IPC,326
9387,IPC,379
9387,IPC,380
9388,IPC,379
9388,IPC,380
9389,IPC,323
9390,IPC,356
9390,IPC,379
9391,IPC,354
9392,IPC,420
9392,IPC,66D
9393,IPC,323
9394,IPC,354
9395,IPC,420
9395,IPC,66D
9396,IPC,420
9397,IPC,379
9397,IPC,380
9398,IPC,27
9399,IPC,379
9400,IPC,420
9400,IPC,66D
9401,IPC,325
9401,IPC,326
9402,IPC,420
9403,IPC,379
9403,IPC,380
9404,IPC,454
9404,IPC,457
9405,IPC,379
9406,IPC,379
9406,IPC,380
9407,IPC,354
9408,IPC,325
9408,IPC,326
9409,IPC,323
9410,IPC,268
9411,IPC,147
9411,IPC,148
9412,IPC,323
9413,IPC,356
9413,IPC,379
9414,IPC,323
9415,IPC,356
9415,IPC,379
9416,IPC,323
9417,IPC,379
9417,IPC,380
9418,IPC,498A
9419,IPC,420
9419,IPC,66D
9420,IPC,379
9420,IPC,380
9421,IPC,395
9422,IPC,498A
9423,IPC,420
9423,IPC,66D
9424,IPC,420
9424,IPC,66D
9425,IPC,420
9426,IPC,323
9427,IPC,27
9428,IPC,420
9429,IPC,147
9429,IPC,148
9430,IPC,420
9430,IPC,66D
9431,IPC,147
9431,IPC,148
9432,IPC,420
9432,IPC,66D
9433,IPC,379
9434,IPC,392
9435,IPC,379
9436,IPC,143
9437,IPC,323
9438,IPC,379
9438,IPC,380
9439,IPC,379
9439,IPC,380
9440,IPC,392
9441,IPC,420
9442,IPC,379
9443,IPC,325
9443,IPC,326
9444,IPC,379
9444,IPC,380
9445,IPC,454
9445,IPC,457
9446,IPC,147
9446,IPC,148
9447,IPC,27
9448,IPC,302
9449,IPC,454
9449,IPC,457
9450,IPC,420
9450,IPC,66D
9451,IPC,363
9451,IPC,365
9452,IPC,379
9452,IPC,380
9453,IPC,379
9454,IPC,379
9454,IPC,380
9455,IPC,379
9455,IPC,380
